sample_id,annotation_priority,suggested_difficulty_label,full_context_qa,required_evidence_ids,human_valid,human_difficulty_label,human_answer_directly_found,human_evidence_ids,human_notes,num_required_sentences,suggested_answer_directly_found,blind_sufficient,blind_reason,story_name,source_index,attribute,fairytale_scope,fairytale_explicitness,full_context_numbered,removal_summary,selector_difficulty,selector_evidence_ids,selector_answer_directly_found,selector_reason,evidence_context,qa
EV074,high,Easy,"Full context:
[S0] he was delighted at his success , touched the great gate with the flower , and it sprung open .
[S1] he entered , passed through the courtyard , and then stopped to listen for the singing of the birds ; at last he heard it .
[S2] he went in and found the hall in which was the enchantress , and with her seven thousand birds in their wicker cages .
[S3] when she saw joringel she was furious , and breathed out poison and gall at him , but she could not move a step towards him .
[S4] he took no notice of her , and went and looked over the cages of birds ; but there were many hundred nightingales , and how was he to find his jorinde from among them ?

QA:
Q: where did joringel find the enchantress ?
A: the hall .",[2],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,jorinde-and-joringel,73,setting,local,explicit,"[S0] he was delighted at his success , touched the great gate with the flower , and it sprung open .
[S1] he entered , passed through the courtyard , and then stopped to listen for the singing of the birds ; at last he heard it .
[S2] he went in and found the hall in which was the enchantress , and with her seven thousand birds in their wicker cages .
[S3] when she saw joringel she was furious , and breathed out poison and gall at him , but she could not move a step towards him .
[S4] he took no notice of her , and went and looked over the cages of birds ; but there were many hundred nightingales , and how was he to find his jorinde from among them ?",,Easy,[2],yes,,"[S2] he went in and found the hall in which was the enchantress , and with her seven thousand birds in their wicker cages .","Q: where did joringel find the enchantress ?
A: the hall ."
EV075,high,Easy,"Full context:
[S0] so they took him to be christened , and the parson said : ' you 'll never be able to put that child in a decent bed on account of his prickles . '
[S1] which was true , but they shook down some straw for him behind the stove , and there he lay for eight years .
[S2] his father grew very tired of him and often wished him dead , but he did not die , but lay on there year after year .
[S3] now one day there was a big fair at the market town to which the farmer meant to go , so he asked his wife what he should bring her from it .
[S4] ' some meat and a couple of big loaves for the house , ' said she .
[S5] then he asked the maid what she wanted , and she said a pair of slippers and some stockings .
[S6] lastly he said , ' well , jack my hedgehog , and what shall i bring you ? '
[S7] ' daddy , ' said he , ' do bring me a bagpipe . '
[S8] when the farmer came home he gave his wife and the maid the things they had asked for , and then he went behind the stove and gave jack my hedgehog the bagpipes .

QA:
Q: where did jack my hedgehog lay for eight years ?
A: behind the stove .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,jack-my-hedgehog,74,setting,local,explicit,"[S0] so they took him to be christened , and the parson said : ' you 'll never be able to put that child in a decent bed on account of his prickles . '
[S1] which was true , but they shook down some straw for him behind the stove , and there he lay for eight years .
[S2] his father grew very tired of him and often wished him dead , but he did not die , but lay on there year after year .
[S3] now one day there was a big fair at the market town to which the farmer meant to go , so he asked his wife what he should bring her from it .
[S4] ' some meat and a couple of big loaves for the house , ' said she .
[S5] then he asked the maid what she wanted , and she said a pair of slippers and some stockings .
[S6] lastly he said , ' well , jack my hedgehog , and what shall i bring you ? '
[S7] ' daddy , ' said he , ' do bring me a bagpipe . '
[S8] when the farmer came home he gave his wife and the maid the things they had asked for , and then he went behind the stove and gave jack my hedgehog the bagpipes .",,Easy,[1],yes,,"[S1] which was true , but they shook down some straw for him behind the stove , and there he lay for eight years .","Q: where did jack my hedgehog lay for eight years ?
A: behind the stove ."
EV076,high,Easy,"Full context:
[S0] in the morning the wild - duck flew up and caught sight of their new comrade .
[S1] "" what sort of a chap are you ? "" they asked ; and the duckling turned to this side and that and greeted them as well as he could .
[S2] "" you 're precious ugly , "" said the wild - ducks ; "" but that does n't matter to us as long as you do n't marry into our family . ""
[S3] poor wretch !
[S4] he was n't thinking much about marrying , as long as he could be allowed to lie among the reeds , and drink a little marsh water .
[S5] there he lay two whole days , and then came a pair of wild geese ( or rather wild ganders , for they were both he 's ): they had n't been hatched out very long , and so they were particularly lively .
[S6] "" here , mate , "" they said , "" you 're so ugly i quite like you . ""
[S7] "" will you come along and be a migrant ? ""
[S8] "" close by in another marsh there 's some sweet pretty wild geese -- all young ladies that can say quack . ""
[S9] "" you 're so ugly you could make your fortune with them . ""

QA:
Q: who flew up and caught sight of their new comrade ?
A: the wild - duck .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-ugly-duckling,75,character,local,explicit,"[S0] in the morning the wild - duck flew up and caught sight of their new comrade .
[S1] "" what sort of a chap are you ? "" they asked ; and the duckling turned to this side and that and greeted them as well as he could .
[S2] "" you 're precious ugly , "" said the wild - ducks ; "" but that does n't matter to us as long as you do n't marry into our family . ""
[S3] poor wretch !
[S4] he was n't thinking much about marrying , as long as he could be allowed to lie among the reeds , and drink a little marsh water .
[S5] there he lay two whole days , and then came a pair of wild geese ( or rather wild ganders , for they were both he 's ): they had n't been hatched out very long , and so they were particularly lively .
[S6] "" here , mate , "" they said , "" you 're so ugly i quite like you . ""
[S7] "" will you come along and be a migrant ? ""
[S8] "" close by in another marsh there 's some sweet pretty wild geese -- all young ladies that can say quack . ""
[S9] "" you 're so ugly you could make your fortune with them . """,,Easy,[0],yes,,[S0] in the morning the wild - duck flew up and caught sight of their new comrade .,"Q: who flew up and caught sight of their new comrade ?
A: the wild - duck ."
EV077,high,Easy,"Full context:
[S0] there was a fiery dragon in that country , and he used to come every seven years , and unless there would be a young woman ready bound before him he would drive the sea through the land , and he would destroy the people .
[S1] the day came when the dragon was to come , and the lad asked his master to let him go to the place where the dragon was coming .
[S2] "" what 's the business you have there ? "" says the master .
[S3] "" there will be horsemen and coaches and great people there , and the crowds will be gathered together in it out of every place . ""
[S4] "" the horses would rise up on top of you , and you would be crushed under their feet ; and it 's better for you to stop at home . ""
[S5] "" i 'll stop , "" said the lad .
[S6] but when he got them all gone he went to the castle of the three giants , and he put a saddle on the best steed they had , and a fine suit on himself , and he took the first giant 's sword in his hand , and he went to where the dragon was .
[S7] it was like a fair there , with the number of riders and coaches and horses and people that were gathered in it .
[S8] there was a young lady bound to a post on the brink of the sea , and she waiting for the dragon to come to swallow her .
[S9] it was the king 's daughter that was in it , for the dragon would not take any other woman .
[S10] when the dragon came out of the sea the lad went against him , and they fought with one another , and were fighting till the evening , until the dragon was frothing at the mouth , and till the sea was red with its blood .

QA:
Q: what was in that country ?
A: a fiery dragon .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-bracket-bull,76,action,local,explicit,"[S0] there was a fiery dragon in that country , and he used to come every seven years , and unless there would be a young woman ready bound before him he would drive the sea through the land , and he would destroy the people .
[S1] the day came when the dragon was to come , and the lad asked his master to let him go to the place where the dragon was coming .
[S2] "" what 's the business you have there ? "" says the master .
[S3] "" there will be horsemen and coaches and great people there , and the crowds will be gathered together in it out of every place . ""
[S4] "" the horses would rise up on top of you , and you would be crushed under their feet ; and it 's better for you to stop at home . ""
[S5] "" i 'll stop , "" said the lad .
[S6] but when he got them all gone he went to the castle of the three giants , and he put a saddle on the best steed they had , and a fine suit on himself , and he took the first giant 's sword in his hand , and he went to where the dragon was .
[S7] it was like a fair there , with the number of riders and coaches and horses and people that were gathered in it .
[S8] there was a young lady bound to a post on the brink of the sea , and she waiting for the dragon to come to swallow her .
[S9] it was the king 's daughter that was in it , for the dragon would not take any other woman .
[S10] when the dragon came out of the sea the lad went against him , and they fought with one another , and were fighting till the evening , until the dragon was frothing at the mouth , and till the sea was red with its blood .",,Easy,[0],yes,,"[S0] there was a fiery dragon in that country , and he used to come every seven years , and unless there would be a young woman ready bound before him he would drive the sea through the land , and he would destroy the people .","Q: what was in that country ?
A: a fiery dragon ."
EV078,high,Easy,"Full context:
[S0] wassamo dropped his head and made no answer .
[S1] the thought that he should behold his kindred no more , made him sad .
[S2] he was silent , and the old spirit continued : "" your wants will all be supplied ; but you must be careful not to stray far from the lodge . ""
[S3] "" i am afraid of that spirit who rules all islands lying in the lakes . ""
[S4] "" he is my bitter enemy , for i have refused him my daughter in marriage ; and when he learns that you are a member of my family , he will seek to harm you . there is my daughter , "" added the old spirit , pointing toward her .
[S5] "" take her . ""
[S6] "" she shall be your wife . ""
[S7] forthwith wassamo and the old spirit 's daughter sat near each other in the lodge , and they were man and wife .
[S8] one evening the old spirit came in after a busy day 's work out among the sand - hills , in the course of which he had blown them all out of shape with great gusts of wind , and strewn them about in a thousand directions , and brought them back and piled them up in all sorts of misshapen heaps .

QA:
Q: who was the old spirit's bitter enemy ?
A: that spirit who rules all islands lying in the lakes .",[3],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-fire-plume,77,character,local,explicit,"[S0] wassamo dropped his head and made no answer .
[S1] the thought that he should behold his kindred no more , made him sad .
[S2] he was silent , and the old spirit continued : "" your wants will all be supplied ; but you must be careful not to stray far from the lodge . ""
[S3] "" i am afraid of that spirit who rules all islands lying in the lakes . ""
[S4] "" he is my bitter enemy , for i have refused him my daughter in marriage ; and when he learns that you are a member of my family , he will seek to harm you . there is my daughter , "" added the old spirit , pointing toward her .
[S5] "" take her . ""
[S6] "" she shall be your wife . ""
[S7] forthwith wassamo and the old spirit 's daughter sat near each other in the lodge , and they were man and wife .
[S8] one evening the old spirit came in after a busy day 's work out among the sand - hills , in the course of which he had blown them all out of shape with great gusts of wind , and strewn them about in a thousand directions , and brought them back and piled them up in all sorts of misshapen heaps .",,Easy,[3],yes,,"[S3] "" i am afraid of that spirit who rules all islands lying in the lakes . ""","Q: who was the old spirit's bitter enemy ?
A: that spirit who rules all islands lying in the lakes ."
EV079,high,Easy,"Full context:
[S0] an old man was sitting alone in his lodge by the side of a frozen stream .
[S1] it was the close of winter , and his fire was almost out .
[S2] he appeared very old and very desolate .
[S3] his locks were white with age , and he trembled in every joint .
[S4] day after day passed in solitude , and he heard nothing but the sounds of the tempest , sweeping before it the new - fallen snow .
[S5] one day as his fire was just dying , a handsome young man approached and entered his dwelling .
[S6] his cheeks were red with the blood of youth ; his eyes sparkled with life , and a smile played upon his lips .
[S7] he walked with a light and quick step .
[S8] his forehead was bound with a wreath of sweet grass , in place of the warrior 's frontlet , and he carried a bunch of flowers in his hand .
[S9] "" ah ! my son , "" said the old man , "" i am happy to see you . ""
[S10] "" come in . ""
[S11] "" come , tell me of your adventures , and what strange lands you have been to see . ""
[S12] "" let us pass the night together . ""
[S13] "" i will tell you of my prowess and exploits , and what i can perform . ""
[S14] "" you shall do the same , and we will amuse ourselves . ""

QA:
Q: what will the old man tell the young man ?
A: the old man 's prowess and exploits , and what he could perform .",[13],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-winter-spirit-and-his-visitor,78,action,local,explicit,"[S0] an old man was sitting alone in his lodge by the side of a frozen stream .
[S1] it was the close of winter , and his fire was almost out .
[S2] he appeared very old and very desolate .
[S3] his locks were white with age , and he trembled in every joint .
[S4] day after day passed in solitude , and he heard nothing but the sounds of the tempest , sweeping before it the new - fallen snow .
[S5] one day as his fire was just dying , a handsome young man approached and entered his dwelling .
[S6] his cheeks were red with the blood of youth ; his eyes sparkled with life , and a smile played upon his lips .
[S7] he walked with a light and quick step .
[S8] his forehead was bound with a wreath of sweet grass , in place of the warrior 's frontlet , and he carried a bunch of flowers in his hand .
[S9] "" ah ! my son , "" said the old man , "" i am happy to see you . ""
[S10] "" come in . ""
[S11] "" come , tell me of your adventures , and what strange lands you have been to see . ""
[S12] "" let us pass the night together . ""
[S13] "" i will tell you of my prowess and exploits , and what i can perform . ""
[S14] "" you shall do the same , and we will amuse ourselves . """,,Easy,[13],yes,,"[S13] "" i will tell you of my prowess and exploits , and what i can perform . ""","Q: what will the old man tell the young man ?
A: the old man 's prowess and exploits , and what he could perform ."
EV080,high,Easy,"Full context:
[S0] the man returned home .
[S1] yet , in about a year 's time nearly all his children had died .
[S2] in the terror of his heart he turned to the lord of the great mountain .
[S3] he beat on the tree ; the red - coat came and led him into the palace .
[S4] there he told of his misfortune and begged the god to protect him .
[S5] the lord of the mountain smiled : "" did i not tell you in the start that the quick and the dead tread different paths , and that it is not well if they abide near each other permanently ? ""
[S6] "" now you see what has happened ! ""
[S7] yet he sent his messenger to fetch the man 's father .
[S8] the father came and the god spake to him as follows : "" i forgave you your offense and sent you back to your home as a field - god . ""
[S9] "" it was your duty to bring happiness to your family . ""
[S10] "" instead , nearly all of your grand - children have died off . ""
[S11] "" why is this ? ""
[S12] and the father said : "" i had been away from home so long that i was overjoyed to return . ""
[S13] "" besides i had meat and drink in overflowing measure . ""
[S14] "" so i thought of my little grand - children and called them to me . ""
[S15] then the lord of the great mountain appointed another field - god for that village , and also gave the father another place .
[S16] and from that time no further misfortune happened to the family of hu - wu - bau .

QA:
Q: what will the lord of the mountain do when hu-wu-bau's father does not fulfill his duty ?
A: appoint another field - god for that village , and also give the father another place .",[15],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-dangerous-reward,79,prediction,summary,explicit,"[S0] the man returned home .
[S1] yet , in about a year 's time nearly all his children had died .
[S2] in the terror of his heart he turned to the lord of the great mountain .
[S3] he beat on the tree ; the red - coat came and led him into the palace .
[S4] there he told of his misfortune and begged the god to protect him .
[S5] the lord of the mountain smiled : "" did i not tell you in the start that the quick and the dead tread different paths , and that it is not well if they abide near each other permanently ? ""
[S6] "" now you see what has happened ! ""
[S7] yet he sent his messenger to fetch the man 's father .
[S8] the father came and the god spake to him as follows : "" i forgave you your offense and sent you back to your home as a field - god . ""
[S9] "" it was your duty to bring happiness to your family . ""
[S10] "" instead , nearly all of your grand - children have died off . ""
[S11] "" why is this ? ""
[S12] and the father said : "" i had been away from home so long that i was overjoyed to return . ""
[S13] "" besides i had meat and drink in overflowing measure . ""
[S14] "" so i thought of my little grand - children and called them to me . ""
[S15] then the lord of the great mountain appointed another field - god for that village , and also gave the father another place .
[S16] and from that time no further misfortune happened to the family of hu - wu - bau .",,Easy,[15],yes,,"[S15] then the lord of the great mountain appointed another field - god for that village , and also gave the father another place .","Q: what will the lord of the mountain do when hu-wu-bau's father does not fulfill his duty ?
A: appoint another field - god for that village , and also give the father another place ."
EV081,high,Easy,"Full context:
[S0] "" it 's quite clear that they love each other , "" said the little page , "" as clear as crystal ! ""
[S1] and the king doubled his salary a second time .
[S2] "" what an honour ! "" cried all the courtiers .
[S3] after the banquet there was to be a ball .
[S4] the bride and bridegroom were to dance the rose - dance together , and the king had promised to play the flute .
[S5] he played very badly , but no one had ever dared to tell him so , because he was the king .
[S6] indeed , he knew only two airs , and was never quite certain which one he was playing ; but it made no matter , for , whatever he did , everybody cried out , "" charming ! ""
[S7] "" charming ! ""
[S8] the last item on the programme was a grand display of fireworks , to be let off exactly at midnight .
[S9] the little princess had never seen a firework in her life , so the king had given orders that the royal pyrotechnist should be in attendance on the day of her marriage .

QA:
Q: why did the king give orders that the royal pyrotechnist should be in attendance on the day of her marriage ?
A: the little princess had never seen a firework in her life .",[9],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,remarkable-rocket,80,causal relationship,local,explicit,"[S0] "" it 's quite clear that they love each other , "" said the little page , "" as clear as crystal ! ""
[S1] and the king doubled his salary a second time .
[S2] "" what an honour ! "" cried all the courtiers .
[S3] after the banquet there was to be a ball .
[S4] the bride and bridegroom were to dance the rose - dance together , and the king had promised to play the flute .
[S5] he played very badly , but no one had ever dared to tell him so , because he was the king .
[S6] indeed , he knew only two airs , and was never quite certain which one he was playing ; but it made no matter , for , whatever he did , everybody cried out , "" charming ! ""
[S7] "" charming ! ""
[S8] the last item on the programme was a grand display of fireworks , to be let off exactly at midnight .
[S9] the little princess had never seen a firework in her life , so the king had given orders that the royal pyrotechnist should be in attendance on the day of her marriage .",,Easy,[9],yes,,"[S9] the little princess had never seen a firework in her life , so the king had given orders that the royal pyrotechnist should be in attendance on the day of her marriage .","Q: why did the king give orders that the royal pyrotechnist should be in attendance on the day of her marriage ?
A: the little princess had never seen a firework in her life ."
EV082,high,Easy,"Full context:
[S0] then , after some time had passed , the youngest decided to set out to herd the king 's hares , and told his father of his intention .
[S1] he thought that would be just the work for him , to loaf about in forest and field , look for strawberry patches , herd a flock of hares , and lie down and sleep in the sun between times .
[S2] his father thought that there was other work that would suit him better , and that even if he fared no worse than his brothers , it was quite certain that he would fare no better .
[S3] whoever herded the king 's hares must not drag along as though he had lead in his soles , or like a fly on a limerod .
[S4] and that when the hares took to their heels , it was a horse of another color from catching flees with gloved hands .
[S5] whoever wanted to escape with a whole back , would have to be more than quick and nimble , and swifter than a bird .
[S6] but there was nothing he could do .
[S7] esben merely kept on saying that he wanted to go to court and serve the king , for he would not take service with any lesser master , said he .
[S8] and he would see to the hares , they could not be much worse than a herd of goats or of calves .
[S9] and with that he took his knapsack and strolled comfortably down the hill .

QA:
Q: why did the youngest think herding the king's hares would be just the work for him ?
A: to loaf about in the forest and field , look for strawberry patches , herd a flock of hares , and lie down and sleep in the sun between times .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,kings-hares,81,causal relationship,local,explicit,"[S0] then , after some time had passed , the youngest decided to set out to herd the king 's hares , and told his father of his intention .
[S1] he thought that would be just the work for him , to loaf about in forest and field , look for strawberry patches , herd a flock of hares , and lie down and sleep in the sun between times .
[S2] his father thought that there was other work that would suit him better , and that even if he fared no worse than his brothers , it was quite certain that he would fare no better .
[S3] whoever herded the king 's hares must not drag along as though he had lead in his soles , or like a fly on a limerod .
[S4] and that when the hares took to their heels , it was a horse of another color from catching flees with gloved hands .
[S5] whoever wanted to escape with a whole back , would have to be more than quick and nimble , and swifter than a bird .
[S6] but there was nothing he could do .
[S7] esben merely kept on saying that he wanted to go to court and serve the king , for he would not take service with any lesser master , said he .
[S8] and he would see to the hares , they could not be much worse than a herd of goats or of calves .
[S9] and with that he took his knapsack and strolled comfortably down the hill .",,Easy,[1],yes,,"[S1] he thought that would be just the work for him , to loaf about in forest and field , look for strawberry patches , herd a flock of hares , and lie down and sleep in the sun between times .","Q: why did the youngest think herding the king's hares would be just the work for him ?
A: to loaf about in the forest and field , look for strawberry patches , herd a flock of hares , and lie down and sleep in the sun between times ."
EV083,high,Easy,"Full context:
[S0] so they wagered bushel against bushel as to which one of them could blow the highest note .
[S1] "" you may blow first , "" said aspenclog .
[S2] "" no , you ! ""
[S3] finally it was decided that aspenclog should blow first .
[S4] then he went to a hill , took an enormous fir - tree and wound it around his horn like a reed .
[S5] "" why do you do that ? "" asked the evil one .
[S6] "" well , if i do n't , the horn will burst when i blow it , "" was aspenclog 's answer .
[S7] now the evil one began to get frightened , and aspenclog came home with half a ton of money .

QA:
Q: who would blow first ?
A: aspenclog .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,aspenclog,82,character,local,explicit,"[S0] so they wagered bushel against bushel as to which one of them could blow the highest note .
[S1] "" you may blow first , "" said aspenclog .
[S2] "" no , you ! ""
[S3] finally it was decided that aspenclog should blow first .
[S4] then he went to a hill , took an enormous fir - tree and wound it around his horn like a reed .
[S5] "" why do you do that ? "" asked the evil one .
[S6] "" well , if i do n't , the horn will burst when i blow it , "" was aspenclog 's answer .
[S7] now the evil one began to get frightened , and aspenclog came home with half a ton of money .",,Easy,[1],yes,,"[S1] "" you may blow first , "" said aspenclog .","Q: who would blow first ?
A: aspenclog ."
EV084,high,Easy,"Full context:
[S0] a long , long time ago , a little boy was living with his sister entirely alone in an uninhabited country , far out in the north - west .
[S1] he was called the boy that carries the ball on his back , from an idea that he possessed supernatural powers .
[S2] this boy was in the habit of meditating alone , and asking within himself , whether there were other beings similar to themselves on the earth .
[S3] when he grew up to manhood , he inquired of his sister whether she knew of any human beings beside themselves .
[S4] she replied that she did ; and that there was , at a great distance , a large village .
[S5] as soon as he heard this , he said to his sister , "" i am now a young man and very much in want of a companion ; "" and he asked his sister to make him several pairs of moccasins .
[S6] she complied with his request ; and as soon as he received the moccasins , he took up his war - club and set out in quest of the distant village .

QA:
Q: where did the boy and his sister live ?
A: in an uninhabited country far out in the northwest .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-enchanted-moccasins,83,setting,local,explicit,"[S0] a long , long time ago , a little boy was living with his sister entirely alone in an uninhabited country , far out in the north - west .
[S1] he was called the boy that carries the ball on his back , from an idea that he possessed supernatural powers .
[S2] this boy was in the habit of meditating alone , and asking within himself , whether there were other beings similar to themselves on the earth .
[S3] when he grew up to manhood , he inquired of his sister whether she knew of any human beings beside themselves .
[S4] she replied that she did ; and that there was , at a great distance , a large village .
[S5] as soon as he heard this , he said to his sister , "" i am now a young man and very much in want of a companion ; "" and he asked his sister to make him several pairs of moccasins .
[S6] she complied with his request ; and as soon as he received the moccasins , he took up his war - club and set out in quest of the distant village .",,Easy,[0],yes,,"[S0] a long , long time ago , a little boy was living with his sister entirely alone in an uninhabited country , far out in the north - west .","Q: where did the boy and his sister live ?
A: in an uninhabited country far out in the northwest ."
EV085,high,Easy,"Full context:
[S0] the old woman was ushered into the room , and after the customary bows and greetings were over , she said : "" master , the report of your brave fight with the ogre at the gate of rashomon is so widely known that even your poor old nurse has heard of it . ""
[S1] "" is it really true , what every one says , that you cut off one of the ogre 's arms ? ""
[S2] "" if you did , your deed is highly to be praised ! ""
[S3] "" i was very disappointed , "" said watanabe , "" that i was not able take the monster captive , which was what i wished to do , instead of only cutting off an arm ! ""
[S4] "" i am very proud to think , "" answered the old woman , "" that my master was so brave as to dare to cut off an ogre 's arm . ""
[S5] "" there is nothing that can be compared to your courage . before i die it is the great wish of my life to see this arm , "" she added pleadingly .

QA:
Q: why was watanabe disappointed ?
A: he was unable to take the monster captive .",[3],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,ogre-of-rashomon,84,causal relationship,local,explicit,"[S0] the old woman was ushered into the room , and after the customary bows and greetings were over , she said : "" master , the report of your brave fight with the ogre at the gate of rashomon is so widely known that even your poor old nurse has heard of it . ""
[S1] "" is it really true , what every one says , that you cut off one of the ogre 's arms ? ""
[S2] "" if you did , your deed is highly to be praised ! ""
[S3] "" i was very disappointed , "" said watanabe , "" that i was not able take the monster captive , which was what i wished to do , instead of only cutting off an arm ! ""
[S4] "" i am very proud to think , "" answered the old woman , "" that my master was so brave as to dare to cut off an ogre 's arm . ""
[S5] "" there is nothing that can be compared to your courage . before i die it is the great wish of my life to see this arm , "" she added pleadingly .",,Easy,[3],yes,,"[S3] "" i was very disappointed , "" said watanabe , "" that i was not able take the monster captive , which was what i wished to do , instead of only cutting off an arm ! ""","Q: why was watanabe disappointed ?
A: he was unable to take the monster captive ."
EV086,high,Easy,"Full context:
[S0] for some hours all went well ; and in the heat of the chase the young men forgot their fears .
[S1] then suddenly both of them reined in their steeds and sat gazing in front of them with affrighted faces .
[S2] for a horseman had crossed their track , and they both would fain have known who he was and whence he came .
[S3] "" by my troth , but he rideth in haste , whoever he may be , "" said earl gregory at last , "" and though i always thought that no steed on earth could match mine for swiftness , i reckon that for every league that mine goeth , his would go seven . ""
[S4] "" let us follow him , and see from what part of the world he cometh . ""
[S5] "" the lord forbid that thou shouldst stir thy horse 's feet to follow him , "" said earl st . clair devoutly .
[S6] "" why , man , it is the elfin knight ! ""
[S7] "" canst thou not see that he doth not ride on the solid ground , but flieth through the air , and that , although he rideth on what seemeth a mortal steed , he is really craried by mighty pinions , which cleave the air like those of a bird ? ""
[S8] "" follow him forsooth ! ""
[S9] "" it will be an evil day for thee when thou seekest to do that . ""

QA:
Q: what did sir gregory do after he decided to follow the horseman ?
A: put spurs to his horse and galloped off in the direction which the mysterious stranger had taken .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-elfin-knight,85,action,local,explicit,"[S0] for some hours all went well ; and in the heat of the chase the young men forgot their fears .
[S1] then suddenly both of them reined in their steeds and sat gazing in front of them with affrighted faces .
[S2] for a horseman had crossed their track , and they both would fain have known who he was and whence he came .
[S3] "" by my troth , but he rideth in haste , whoever he may be , "" said earl gregory at last , "" and though i always thought that no steed on earth could match mine for swiftness , i reckon that for every league that mine goeth , his would go seven . ""
[S4] "" let us follow him , and see from what part of the world he cometh . ""
[S5] "" the lord forbid that thou shouldst stir thy horse 's feet to follow him , "" said earl st . clair devoutly .
[S6] "" why , man , it is the elfin knight ! ""
[S7] "" canst thou not see that he doth not ride on the solid ground , but flieth through the air , and that , although he rideth on what seemeth a mortal steed , he is really craried by mighty pinions , which cleave the air like those of a bird ? ""
[S8] "" follow him forsooth ! ""
[S9] "" it will be an evil day for thee when thou seekest to do that . """,,Easy,[0],yes,,[S0] for some hours all went well ; and in the heat of the chase the young men forgot their fears .,"Q: what did sir gregory do after he decided to follow the horseman ?
A: put spurs to his horse and galloped off in the direction which the mysterious stranger had taken ."
EV087,high,Easy,"Full context:
[S0] the prince suddenly remembered the gold - spinners , and said to himself : "" if i ride there , maybe they could explain this to me ? ""
[S1] he at once rode to the hut , and found the two maidens at the fountain .
[S2] he told them what had befallen their sister the year before , and how he had twice heard a strange song , but yet could see no singer .
[S3] they said that the yellow water - lily could be none other than their sister , who was not dead , but transformed by the magic ball .
[S4] before he went to bed , the eldest made a cake of magic herbs , which she gave him to eat .
[S5] in the night he dreamed that he was living in the forest and could understand all that the birds said to each other .
[S6] next morning he told this to the maidens , and they said that the charmed cake had caused it , and advised him to listen well to the birds , and see what they could tell him , and when he had recovered his bride they begged him to return and deliver them from their wretched bondage .

QA:
Q: what made the prince dream that he was living in the forest and could understand all that the birds said to each other ?
A: the cake of magic herbs .",[4],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,water-lily-gold-spinners,86,causal relationship,local,explicit,"[S0] the prince suddenly remembered the gold - spinners , and said to himself : "" if i ride there , maybe they could explain this to me ? ""
[S1] he at once rode to the hut , and found the two maidens at the fountain .
[S2] he told them what had befallen their sister the year before , and how he had twice heard a strange song , but yet could see no singer .
[S3] they said that the yellow water - lily could be none other than their sister , who was not dead , but transformed by the magic ball .
[S4] before he went to bed , the eldest made a cake of magic herbs , which she gave him to eat .
[S5] in the night he dreamed that he was living in the forest and could understand all that the birds said to each other .
[S6] next morning he told this to the maidens , and they said that the charmed cake had caused it , and advised him to listen well to the birds , and see what they could tell him , and when he had recovered his bride they begged him to return and deliver them from their wretched bondage .",,Easy,[4],yes,,"[S4] before he went to bed , the eldest made a cake of magic herbs , which she gave him to eat .","Q: what made the prince dream that he was living in the forest and could understand all that the birds said to each other ?
A: the cake of magic herbs ."
