sample_id,annotation_priority,suggested_difficulty_label,full_context_qa,required_evidence_ids,human_valid,human_difficulty_label,human_answer_directly_found,human_evidence_ids,human_notes,num_required_sentences,suggested_answer_directly_found,blind_sufficient,blind_reason,story_name,source_index,attribute,fairytale_scope,fairytale_explicitness,full_context_numbered,full_context_zh,removal_summary,selector_difficulty,selector_evidence_ids,selector_answer_directly_found,selector_reason,evidence_context_zh,qa_zh,evidence_context,qa
EV132,high,Easy,"Full context:
[S0] "" sit down yourself ! "" said the comrade .
[S1] and what had happened to her sister happened to her , she had to seat herself , and could not get up again .
[S2] in the meantime the youth and his comrade went about in the hill , and the latter opened all the closets and drawers , until he found what he had been searching for , a ball of golden twine .
[S3] this he wished to have , and promised he would release her from the chair if she would give it to him .
[S4] she told him he might have all she possessed ; but that she could not give him the ball , since it was her three - sisters ball .
[S5] but when she heard that she would have to sit in the chair till the day of judgment , she changed her mind .
[S6] then the comrade took the ball , and in spite of it left her sitting where she was .
[S7] then they wandered for many a day through wood and heath , until they came to a wall of rock .
[S8] all happened as it had twice before , the comrade knocked , the hill opened , and inside a witch came to meet them with a chair , and bade them sit down .
[S9] the two had gone through many rooms before the comrade spied an old hat hanging on a hook behind the door .
[S10] the hat he must have , but the old witch would not part with it , since it was her three - sisters hat , and if she gave it away she would be thoroughly unhappy .
[S11] but when she heard that she would have to sit there until the day of judgment if she did not give up the hat , she at last agreed to do so .
[S12] the comrade took the hat , and then told her to keep on sitting where she sat , like her sisters .

QA:
Q: what was the comrade searching for in all the closets and drawers ?
A: a ball of golden twine .",[2],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,comrade,131,action,local,explicit,"[S0] "" sit down yourself ! "" said the comrade .
[S1] and what had happened to her sister happened to her , she had to seat herself , and could not get up again .
[S2] in the meantime the youth and his comrade went about in the hill , and the latter opened all the closets and drawers , until he found what he had been searching for , a ball of golden twine .
[S3] this he wished to have , and promised he would release her from the chair if she would give it to him .
[S4] she told him he might have all she possessed ; but that she could not give him the ball , since it was her three - sisters ball .
[S5] but when she heard that she would have to sit in the chair till the day of judgment , she changed her mind .
[S6] then the comrade took the ball , and in spite of it left her sitting where she was .
[S7] then they wandered for many a day through wood and heath , until they came to a wall of rock .
[S8] all happened as it had twice before , the comrade knocked , the hill opened , and inside a witch came to meet them with a chair , and bade them sit down .
[S9] the two had gone through many rooms before the comrade spied an old hat hanging on a hook behind the door .
[S10] the hat he must have , but the old witch would not part with it , since it was her three - sisters hat , and if she gave it away she would be thoroughly unhappy .
[S11] but when she heard that she would have to sit there until the day of judgment if she did not give up the hat , she at last agreed to do so .
[S12] the comrade took the hat , and then told her to keep on sitting where she sat , like her sisters .","[S0] ""你自己坐下吧！""同伴说。
[S1] 于是发生在姐姐身上的事也降临到她身上——她被迫坐下，再也无法起身。
[S2] 与此同时，青年和他的同伴在山间搜寻，后者打开所有橱柜和抽屉，终于找到了寻觅之物——一团金线。
[S3] 他要求得到这个，并承诺若她交出金线就解除椅子上的魔法。
[S4] 她说愿意献出所有财物，但这团金线是三姐妹共有的，不能给他。
[S5] 当听说要坐到审判日来临时，她改变了主意。
[S6] 同伴拿走金线后，却仍留她坐在原地。
[S7] 他们穿越森林荒野多日，最终来到岩壁前。
[S8] 如同前两次，同伴敲门后山体开启，女巫搬着椅子迎接他们。
[S9] 在穿过许多房间后，同伴发现门后挂钩上有顶旧帽子。
[S10] 他执意要这帽子，但老女巫拒绝交出三姐妹的传家宝，称这会让她痛苦不堪。
[S11] 得知不交帽子就得永远坐着后，她终于妥协。
[S12] 同伴取走帽子，告诉她像姐姐们那样继续坐着吧。",,Easy,[2],yes,,[S2] 与此同时，青年和他的同伴在山间搜寻，后者打开所有橱柜和抽屉，终于找到了寻觅之物——一团金线。,"Q: 同伴翻遍所有橱柜和抽屉在寻找什么？
A: 一团金线。","[S2] in the meantime the youth and his comrade went about in the hill , and the latter opened all the closets and drawers , until he found what he had been searching for , a ball of golden twine .","Q: what was the comrade searching for in all the closets and drawers ?
A: a ball of golden twine ."
EV133,high,Easy,"Full context:
[S0] the captain repeated his instructions .
[S1] "" they will not gain you anything , "" said the duke .
[S2] "" you can see how many soldiers i have , and if the king chooses to listen to me , we can agree to become friends , i will aid him against all his enemies , and what we undertake will succeed . ""
[S3] the captain was pleased with this proposal , so the duke invited him to the castle , together with all his officers , and his soldiers were given a swallow or two of something wet and plenty to eat along with it .
[S4] but while the duke and the officers were eating and drinking , there was more or less talk , and the duke learned that the king had a daughter , as yet unmarried and so lovely that her like had never been seen .
[S5] and the more they brought the king 's officers to eat , the stronger they inclined to the opinion that the king 's daughter would make a good wife for the duke .
[S6] and as they talked about it , the duke himself began to think it over .
[S7] the worst of it was , said the officers , that she was very haughty , and never even deigned to look at a man .
[S8] but the duke only laughed .
[S9] "" if it be no worse than that , "" he said , "" it is a trouble that may be cured . ""

QA:
Q: how did the captain feel about the duke's proposal ?
A: pleased .",[3],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,lasse-my-thrall,132,feeling,local,explicit,"[S0] the captain repeated his instructions .
[S1] "" they will not gain you anything , "" said the duke .
[S2] "" you can see how many soldiers i have , and if the king chooses to listen to me , we can agree to become friends , i will aid him against all his enemies , and what we undertake will succeed . ""
[S3] the captain was pleased with this proposal , so the duke invited him to the castle , together with all his officers , and his soldiers were given a swallow or two of something wet and plenty to eat along with it .
[S4] but while the duke and the officers were eating and drinking , there was more or less talk , and the duke learned that the king had a daughter , as yet unmarried and so lovely that her like had never been seen .
[S5] and the more they brought the king 's officers to eat , the stronger they inclined to the opinion that the king 's daughter would make a good wife for the duke .
[S6] and as they talked about it , the duke himself began to think it over .
[S7] the worst of it was , said the officers , that she was very haughty , and never even deigned to look at a man .
[S8] but the duke only laughed .
[S9] "" if it be no worse than that , "" he said , "" it is a trouble that may be cured . ""","[S0] 上尉重申了他的指令。
[S1] ""这些威胁毫无意义，""公爵说，""你看到我麾下有多少士兵。若国王愿听我进言，我们大可化敌为友，我将助他击败所有敌人，共谋大业。""
[S2] 上尉对这个提议很满意，于是公爵邀请他带着全体军官进入城堡，士兵们也分到了几口酒水和充足的食物。
[S3] 席间推杯换盏之际，公爵得知国王有位待字闺中的公主，其美貌举世无双。
[S4] 随着军官们酒酣耳热，他们开始议论公主与公爵实乃天作之合。
[S5] 这番言论让公爵本人也动了心思。
[S6] 军官们叹道可惜公主性情高傲，从不正眼看男人。
[S7] 公爵闻言大笑：""若仅是如此，这毛病倒好治。""",,Easy,[3],yes,,[S3] 上尉对这个提议很满意，于是公爵邀请他带着全体军官进入城堡，士兵们也分到了几口酒水和充足的食物。,"Q: 上尉对公爵的提议有何感受？
A: 满意。","[S3] the captain was pleased with this proposal , so the duke invited him to the castle , together with all his officers , and his soldiers were given a swallow or two of something wet and plenty to eat along with it .","Q: how did the captain feel about the duke's proposal ?
A: pleased ."
EV134,high,Easy,"Full context:
[S0] but before he started he gave her a comb , and told her that whenever she used it , pearls and diamonds would fall from her hair .
[S1] still he had his memory from sunset to sunrise ; but from sunrise to sunset he travelled on under the charm , and never threw his eye behind .
[S2] this night they came to where the youngest baby was , and the next morning , just before sunrise , the prince spoke to her for the last time .
[S3] ' here , my poor wife , ' said he , ' is a little hand - reel , with gold thread that has no end , and the half of our marriage ring . '
[S4] ' if you ever get to my house , and put your half - ring to mine , i shall recollect you . '
[S5] ' there is a wood yonder , and the moment i enter it i shall forget everything that ever happened between us , just as if i was born yesterday . '
[S6] ' farewell , dear wife and child , for ever ! '
[S7] just then the sun rose , and away he walked towards the wood .
[S8] she saw it open before him and close after him , and when she came up , she could no more get in than she could break through a stone wall .
[S9] she wrung her hands and shed tears , but then she recollected herself , and cried out , ' wood , i charge you by my three magic gifts , the scissors , the comb , and the reel -- to let me through ' ; and it opened , and she went along a walk till she came in sight of a palace , and a lawn , and a woodman 's cottage on the edge of the wood where it came nearest the palace .

QA:
Q: what will happen after the husband enters the woods ?
A: he will forget everything that ever happened between them .",[5],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-brown-bear-of-norway,133,prediction,local,explicit,"[S0] but before he started he gave her a comb , and told her that whenever she used it , pearls and diamonds would fall from her hair .
[S1] still he had his memory from sunset to sunrise ; but from sunrise to sunset he travelled on under the charm , and never threw his eye behind .
[S2] this night they came to where the youngest baby was , and the next morning , just before sunrise , the prince spoke to her for the last time .
[S3] ' here , my poor wife , ' said he , ' is a little hand - reel , with gold thread that has no end , and the half of our marriage ring . '
[S4] ' if you ever get to my house , and put your half - ring to mine , i shall recollect you . '
[S5] ' there is a wood yonder , and the moment i enter it i shall forget everything that ever happened between us , just as if i was born yesterday . '
[S6] ' farewell , dear wife and child , for ever ! '
[S7] just then the sun rose , and away he walked towards the wood .
[S8] she saw it open before him and close after him , and when she came up , she could no more get in than she could break through a stone wall .
[S9] she wrung her hands and shed tears , but then she recollected herself , and cried out , ' wood , i charge you by my three magic gifts , the scissors , the comb , and the reel -- to let me through ' ; and it opened , and she went along a walk till she came in sight of a palace , and a lawn , and a woodman 's cottage on the edge of the wood where it came nearest the palace .","[S0] 临行前他送她一把梳子，说每次梳头都会落下珍珠钻石。
[S1] 日落前他尚存记忆，但日出后便在魔法驱使下头也不回地赶路。
[S2] 这夜他们来到幼子所在处，黎明时分王子最后一次开口：
[S3] '可怜的妻子，这是永远抽不完的金线轴，还有我们的半枚婚戒。'
[S4] '若你能寻到我的宫殿，让两半戒指重合，我自会记起你。'
[S5] '前方有片树林，只要我走进去，就会忘记我们之间发生的一切，宛如初生婴儿。'
[S6] '永别了，亲爱的妻儿！'
[S7] 朝阳升起时，他走向树林。
[S8] 她眼见林木为他开合，追上前却撞上石墙般坚硬的树壁。
[S9] 她痛哭捶打，突然想起三件宝物，便高喊：'以剪刀、梳子、线轴之名，命你开启！'树林应声开路，尽头现出宫殿草坪，以及林边最近的樵夫小屋。",,Easy,[5],yes,,[S5] '前方有片树林，只要我走进去，就会忘记我们之间发生的一切，宛如初生婴儿。',"Q: 丈夫进入树林后会发生什么？
A: 他会忘记他们之间发生的一切。","[S5] ' there is a wood yonder , and the moment i enter it i shall forget everything that ever happened between us , just as if i was born yesterday . '","Q: what will happen after the husband enters the woods ?
A: he will forget everything that ever happened between them ."
EV135,high,Easy,"Full context:
[S0] one day isaac had put out a few miles to sea to fish , when suddenly a dark fog fell .
[S1] in a flash such a tremendous storm broke , that he had to throw all his fish overboard in order to lighten ship and save his life .
[S2] even then it was very hard to keep the boat afloat .
[S3] he steered a careful course between and across the mountainous waves , which seemed ready to swallow him from moment to moment .
[S4] after he had kept on for five or six hours in this manner , he thought that he ought to touch land somewhere .
[S5] but time went by , and the storm and fog grew worse and worse .
[S6] then he began to realize that either he was steering out to sea , or that the wind had veered , and at last he made sure the latter was the case .
[S7] he sailed on and on without a sight of land .

QA:
Q: how did isaac keep the boat afloat ?
A: steered a careful course between and across the mountainous waves .",[3],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,isle-of-udrost,134,action,local,explicit,"[S0] one day isaac had put out a few miles to sea to fish , when suddenly a dark fog fell .
[S1] in a flash such a tremendous storm broke , that he had to throw all his fish overboard in order to lighten ship and save his life .
[S2] even then it was very hard to keep the boat afloat .
[S3] he steered a careful course between and across the mountainous waves , which seemed ready to swallow him from moment to moment .
[S4] after he had kept on for five or six hours in this manner , he thought that he ought to touch land somewhere .
[S5] but time went by , and the storm and fog grew worse and worse .
[S6] then he began to realize that either he was steering out to sea , or that the wind had veered , and at last he made sure the latter was the case .
[S7] he sailed on and on without a sight of land .","[S0] 某日艾萨克出海数里捕鱼时，黑雾骤降。
[S1] 暴风雨瞬间袭来，他不得不弃鱼保船。
[S2] 即便如此，船只仍岌岌可危。
[S3] 他在如山的巨浪间谨慎穿行，那些随时可能吞噬他的浪涛间把握航向。
[S4] 如此航行五六小时后，理应看见陆地。
[S5] 但时间流逝，风雨雾瘴愈烈。
[S6] 他意识到要么偏离了航向，要么风向已变，最终确认是后者。
[S7] 他继续航行，始终不见陆地。",,Easy,[3],yes,,[S3] 他在如山的巨浪间谨慎穿行，那些随时可能吞噬他的浪涛间把握航向。,"Q: 艾萨克如何使船只免于沉没？
A: 在如山的巨浪间谨慎穿行。","[S3] he steered a careful course between and across the mountainous waves , which seemed ready to swallow him from moment to moment .","Q: how did isaac keep the boat afloat ?
A: steered a careful course between and across the mountainous waves ."
EV136,high,Easy,"Full context:
[S0] the chief of the thieves pretends to be an oil merchant in need of ali baba 's hospitality , bringing with him forty thieves hiding in oil jarsmules loaded with thirty - eight oil jars , one filled with oil , the other thirty - seven hiding the other remaining thieves .
[S1] once ali baba is asleep , the thieves plan to kill him .
[S2] again , morgiana discovers and foils the plan , killing the thirty - seven thieves in their oil jars by pouring boiling oil on them .
[S3] when their leader comes to rouse his men , he discovers that they are dead , and escapes .

QA:
Q: what does the chief of thieves pretend to be ?
A: an oil merchant .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,ali-baba-and-forty-thieves,135,action,local,explicit,"[S0] the chief of the thieves pretends to be an oil merchant in need of ali baba 's hospitality , bringing with him forty thieves hiding in oil jarsmules loaded with thirty - eight oil jars , one filled with oil , the other thirty - seven hiding the other remaining thieves .
[S1] once ali baba is asleep , the thieves plan to kill him .
[S2] again , morgiana discovers and foils the plan , killing the thirty - seven thieves in their oil jars by pouring boiling oil on them .
[S3] when their leader comes to rouse his men , he discovers that they are dead , and escapes .","[S0] 盗贼首领假扮成需要阿里巴巴款待的油商，带着藏在三十八个油罐里的四十个强盗——其中三十七个罐子藏人，仅一罐装油。
[S1] 计划在阿里巴巴入睡后动手杀人。
[S2] 马尔吉娜再次识破阴谋，用沸油烫死了罐中强盗。
[S3] 首领前来召集手下时发现全军覆没，仓皇逃窜。",,Easy,[0],yes,,[S0] 盗贼首领假扮成需要阿里巴巴款待的油商，带着藏在三十八个油罐里的四十个强盗——其中三十七个罐子藏人，仅一罐装油。,"Q: 盗贼首领伪装成什么身份？
A: 油商。","[S0] the chief of the thieves pretends to be an oil merchant in need of ali baba 's hospitality , bringing with him forty thieves hiding in oil jarsmules loaded with thirty - eight oil jars , one filled with oil , the other thirty - seven hiding the other remaining thieves .","Q: what does the chief of thieves pretend to be ?
A: an oil merchant ."
EV137,high,Easy,"Full context:
[S0] undoubtedly he had given every giant in ireland a considerable beating , barring finn m'coul himself .
[S1] he swore that he would never rest night or day , winter or summer , till he could serve finn with the same sauce , if he could catch him .
[S2] finn , however , had a strong disinclination to meet a giant who could make a young earthquake or flatten a thunderbolt when he was angry .
[S3] accordingly he kept dodging about from place to place -- not much to his credit as a trojan , to be sure -- whenever he happened to get the hard word that far rua was on the scent of him .
[S4] and the long and the short of it was that he heard far rua was coming to the causeway to have a trial of strength with him .
[S5] he was , naturally enough , seized in consequence with a very warm and sudden fit of affection for his wife , who was delicate in her health , poor woman .
[S6] she was leading , besides , a very lonely , uncomfortable life of it in his absence .
[S7] "" god save all here , "" said finn good - humouredly , putting his honest face into his own door .
[S8] "" musha , finn , avick , an ' you 're welcome to your own oonagh , you darlin ' bully . ""
[S9] here followed a smack that it is said to have made the waters of the lake curl , as it were , with kindness and sympathy .

QA:
Q: what did finn do to avoid far rua ?
A: kept dodging about from place to place .",[3],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,a-legend-of-knockmany,136,action,local,explicit,"[S0] undoubtedly he had given every giant in ireland a considerable beating , barring finn m'coul himself .
[S1] he swore that he would never rest night or day , winter or summer , till he could serve finn with the same sauce , if he could catch him .
[S2] finn , however , had a strong disinclination to meet a giant who could make a young earthquake or flatten a thunderbolt when he was angry .
[S3] accordingly he kept dodging about from place to place -- not much to his credit as a trojan , to be sure -- whenever he happened to get the hard word that far rua was on the scent of him .
[S4] and the long and the short of it was that he heard far rua was coming to the causeway to have a trial of strength with him .
[S5] he was , naturally enough , seized in consequence with a very warm and sudden fit of affection for his wife , who was delicate in her health , poor woman .
[S6] she was leading , besides , a very lonely , uncomfortable life of it in his absence .
[S7] "" god save all here , "" said finn good - humouredly , putting his honest face into his own door .
[S8] "" musha , finn , avick , an ' you 're welcome to your own oonagh , you darlin ' bully . ""
[S9] here followed a smack that it is said to have made the waters of the lake curl , as it were , with kindness and sympathy .","[S0] 除了芬恩·麦库尔本人，他确实痛殴过爱尔兰所有巨人。
[S1] 他发誓要不分昼夜冬夏地追杀芬恩，定要以其人之道还治其人之身。
[S2] 但芬恩实在不愿面对这个盛怒时能引发地震、劈碎雷霆的巨人。
[S3] 于是他开始东躲西藏——这对特洛伊勇士而言实在不光彩——只要听闻法鲁亚在追踪就立刻逃窜。
[S4] 最终得知法鲁亚要来堤道与他决斗。
[S5] 他突然无比挂念体弱多病的妻子。
[S6] 她独自过着孤寂艰难的生活。
[S7] ""上帝保佑这里，""芬恩憨笑着将诚实的脸探进家门。
[S8] ""哎呀芬恩，亲爱的莽汉，欢迎回到乌娜身边。""
[S9] 据说随后那个响吻让湖水都泛起怜爱的涟漪。",,Easy,[3],yes,,[S3] 于是他开始东躲西藏——这对特洛伊勇士而言实在不光彩——只要听闻法鲁亚在追踪就立刻逃窜。,"Q: 芬恩如何躲避法鲁亚？
A: 东躲西藏。","[S3] accordingly he kept dodging about from place to place -- not much to his credit as a trojan , to be sure -- whenever he happened to get the hard word that far rua was on the scent of him .","Q: what did finn do to avoid far rua ?
A: kept dodging about from place to place ."
EV138,high,Easy,"Full context:
[S0] and when he came to an inn he made a halt , and in the joy of his heart ate up all the food he had brought with him , dinner and supper and all .
[S1] he bought half a glass of beer with his last two farthings .
[S2] then on he went again driving his cow , until he should come to the village where his mother lived .
[S3] it was now near the middle of the day , and the sun grew hotter and hotter .
[S4] hans found himself on a heath which it would be an hour 's journey to cross .
[S5] and he began to feel very hot , and so thirsty that his tongue clove to the roof of his mouth .

QA:
Q: what did hans buy with his last two farthings ?
A: a half a glass of beer .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,hans-in-luck,137,action,local,explicit,"[S0] and when he came to an inn he made a halt , and in the joy of his heart ate up all the food he had brought with him , dinner and supper and all .
[S1] he bought half a glass of beer with his last two farthings .
[S2] then on he went again driving his cow , until he should come to the village where his mother lived .
[S3] it was now near the middle of the day , and the sun grew hotter and hotter .
[S4] hans found himself on a heath which it would be an hour 's journey to cross .
[S5] and he began to feel very hot , and so thirsty that his tongue clove to the roof of his mouth .","[S0] 途经酒馆时他停下脚步，欢天喜地吃光了所有干粮。
[S1] 他用最后两枚硬币买了半杯啤酒。
[S2] 然后继续赶着牛往母亲住的村庄走。
[S3] 时至正午，烈日炎炎。
[S4] 汉斯发现自己要穿越一片需要一小时才能走完的荒野。
[S5] 他开始感到燥热难耐，舌头粘住了上颚。",,Easy,[1],yes,,[S1] 他用最后两枚硬币买了半杯啤酒。,"Q: 汉斯用最后两枚硬币买了什么？
A: 半杯啤酒。",[S1] he bought half a glass of beer with his last two farthings .,"Q: what did hans buy with his last two farthings ?
A: a half a glass of beer ."
EV139,high,Easy,"Full context:
[S0] a famous hunter who lived in a remote part of the north had a fair wife and two sons , who were left in the lodge every day while he went out in quest of the animals whose flesh was their principal support .
[S1] game was very abundant in those days , and his labors in the chase were well rewarded .
[S2] they lived a long distance from any other lodge , and it was seldom that they saw any other faces than those of their own household .
[S3] the two sons were still too young to follow their father in the hunt , and they were in the habit of diverting themselves within reach of the lodge .
[S4] while thus engaged , they began to take note that a young man visited the lodge during their father 's absence , and that these visits were constantly renewed .
[S5] at length the elder of the two said to his mother : "" my mother , who is this tall young man that comes here so often during our father 's absence ? ""
[S6] "" does he wish to see him ? ""
[S7] "" shall i tell him when he comes back this evening ? ""

QA:
Q: what did the two sons note ?
A: a young man visited the lodge during their father 's absence , and that these visits were constantly renewed .",[4],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-crane-that-crossed-the-river,138,action,local,explicit,"[S0] a famous hunter who lived in a remote part of the north had a fair wife and two sons , who were left in the lodge every day while he went out in quest of the animals whose flesh was their principal support .
[S1] game was very abundant in those days , and his labors in the chase were well rewarded .
[S2] they lived a long distance from any other lodge , and it was seldom that they saw any other faces than those of their own household .
[S3] the two sons were still too young to follow their father in the hunt , and they were in the habit of diverting themselves within reach of the lodge .
[S4] while thus engaged , they began to take note that a young man visited the lodge during their father 's absence , and that these visits were constantly renewed .
[S5] at length the elder of the two said to his mother : "" my mother , who is this tall young man that comes here so often during our father 's absence ? ""
[S6] "" does he wish to see him ? ""
[S7] "" shall i tell him when he comes back this evening ? ""","[S0] 北方偏远地区住着位著名猎人，他有位美丽的妻子和两个儿子。
[S1] 每日他外出狩猎时，妻儿便留在小屋里。
[S2] 那时猎物丰饶，他的狩猎总能满载而归。
[S3] 他们住得远离人烟，很少见到外人。
[S4] 两兄弟年纪尚小不能随父打猎，常在屋旁玩耍。
[S5] 在此期间，他们注意到有个青年总在父亲外出时造访，且次数越来越频繁。
[S6] 终于哥哥问母亲：""母亲，那个常趁父亲不在时来的高个青年是谁？""
[S7] ""他是来找父亲的吗？""
[S8] ""要告诉父亲今晚他来过吗？""",,Easy,[4],yes,,[S4] 在此期间，他们注意到有个青年总在父亲外出时造访，且次数越来越频繁。,"Q: 两兄弟注意到了什么？
A: 有个青年总在父亲外出时造访，且次数越来越频繁。","[S4] while thus engaged , they began to take note that a young man visited the lodge during their father 's absence , and that these visits were constantly renewed .","Q: what did the two sons note ?
A: a young man visited the lodge during their father 's absence , and that these visits were constantly renewed ."
EV140,high,Easy,"Full context:
[S0] now goody tiptoes had set to work again by herself .
[S1] she did not put any more nuts into the woodpecker 's hole , because she had always doubted how they could be got out again .
[S2] she hid them under a tree root ; they rattled down , down , down .
[S3] once when goody emptied an extra big bagful , there was a decided squeak ; and next time goody brought another bagful , a little striped chipmunk scrambled out in a hurry .
[S4] "" it is getting perfectly full - up down - stairs ; the sitting - room is full , and they are rolling along the passage ; and my husband , chippy hackee , has run away and left me . ""
[S5] "" what is the explanation of these showers of nuts ? ""
[S6] "" i am sure i beg your pardon ; i did not not know that anybody lived here , "" said mrs . goody tiptoes ; "" but where is chippy hackee ? ""
[S7] "" my husband , timmy tiptoes , has run away too . ""
[S8] "" i know where chippy is ; a little bird told me , "" said mrs . chippy hackee .

QA:
Q: why did goody tiptoes never put any nuts into the woodpecker's hole ?
A: because she had always douted how they could be got out again .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-tale-of-timmy-tiptoes,139,causal relationship,local,explicit,"[S0] now goody tiptoes had set to work again by herself .
[S1] she did not put any more nuts into the woodpecker 's hole , because she had always doubted how they could be got out again .
[S2] she hid them under a tree root ; they rattled down , down , down .
[S3] once when goody emptied an extra big bagful , there was a decided squeak ; and next time goody brought another bagful , a little striped chipmunk scrambled out in a hurry .
[S4] "" it is getting perfectly full - up down - stairs ; the sitting - room is full , and they are rolling along the passage ; and my husband , chippy hackee , has run away and left me . ""
[S5] "" what is the explanation of these showers of nuts ? ""
[S6] "" i am sure i beg your pardon ; i did not not know that anybody lived here , "" said mrs . goody tiptoes ; "" but where is chippy hackee ? ""
[S7] "" my husband , timmy tiptoes , has run away too . ""
[S8] "" i know where chippy is ; a little bird told me , "" said mrs . chippy hackee .","[S0] 此刻提普托兹太太又开始独自忙碌。
[S1] 她再没往啄木鸟树洞里藏坚果，因始终想不明白该如何取出来。
[S2] 她把坚果藏到树根下，坚果骨碌碌滚进深处。
[S3] 有次她倒下一大袋坚果时，突然听见吱吱叫声；下次再来时，一只条纹花栗鼠慌忙钻出。
[S4] ""下面全塞满啦！客厅满了，走廊滚得到处都是，我丈夫奇皮·哈基都离家出走了！""
[S5] ""这些坚果雨是怎么回事？""
[S6] ""实在抱歉，不知有人住这儿，""提普托兹太太说，""奇皮·哈基在哪？""
[S7] ""我丈夫提米·提普托兹也跑了。""
[S8] ""我知道奇皮下落，小鸟告诉我的，""哈基太太说。",,Easy,[1],yes,,[S1] 她再没往啄木鸟树洞里藏坚果，因始终想不明白该如何取出来。,"Q: 为什么提普托兹太太从不往啄木鸟树洞放坚果？
A: 因始终想不明白该如何取出来。","[S1] she did not put any more nuts into the woodpecker 's hole , because she had always doubted how they could be got out again .","Q: why did goody tiptoes never put any nuts into the woodpecker's hole ?
A: because she had always douted how they could be got out again ."
EV141,high,Easy,"Full context:
[S0] and while all this was going on , the king 's son was rambling about with his oxen , deep in the wood .
[S1] but when he heard the tumult and the clashing of arms , he sat down on a stone , leaned his cheek on his hand , and became lost in thought .
[S2] for it had occurred to him how gladly he would have fared forth with the rest .
[S3] suddenly he heard footsteps and when he looked up , the wild man was standing before him .
[S4] "" thank you for the last time ! "" said he , "" and why do you sit here so lonely and full of sorrow ? ""
[S5] "" well , "" said the prince , "" i have no choice but to be sad and joyless . ""
[S6] "" because of you i am a fugitive from the land of my father , and now i have not even a horse and armor to ride up the glass mountain and fight for the princess . ""

QA:
Q: why was the prince so lonely and full of sorrow ?
A: he was a fugitive from the land of his father .",[6],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,princess-glass-mountain,140,causal relationship,local,explicit,"[S0] and while all this was going on , the king 's son was rambling about with his oxen , deep in the wood .
[S1] but when he heard the tumult and the clashing of arms , he sat down on a stone , leaned his cheek on his hand , and became lost in thought .
[S2] for it had occurred to him how gladly he would have fared forth with the rest .
[S3] suddenly he heard footsteps and when he looked up , the wild man was standing before him .
[S4] "" thank you for the last time ! "" said he , "" and why do you sit here so lonely and full of sorrow ? ""
[S5] "" well , "" said the prince , "" i have no choice but to be sad and joyless . ""
[S6] "" because of you i am a fugitive from the land of my father , and now i have not even a horse and armor to ride up the glass mountain and fight for the princess . ""","[S0] 当外界喧嚣纷扰时，王子正赶着牛群在森林深处漫游。
[S1] 听到刀剑碰撞声，他坐在石头上托腮沉思。
[S2] 多么渴望能与众骑士同赴盛会。
[S3] 突然脚步声响起，野人出现在他面前。
[S4] ""感谢你上次相助！为何独自在此忧伤？""
[S5] 王子叹道：""我别无选择。""
[S6] ""因为你，我逃离了父王的疆土，如今连登上玻璃山为公主而战的马匹盔甲都没有。""",,Easy,[6],yes,,"[S6] ""因为你，我逃离了父王的疆土，如今连登上玻璃山为公主而战的马匹盔甲都没有。""","Q: 王子为何如此孤独忧伤？
A: 他逃离了父王的疆土。","[S6] "" because of you i am a fugitive from the land of my father , and now i have not even a horse and armor to ride up the glass mountain and fight for the princess . ""","Q: why was the prince so lonely and full of sorrow ?
A: he was a fugitive from the land of his father ."
