sample_id,annotation_priority,suggested_difficulty_label,full_context_qa,required_evidence_ids,human_valid,human_difficulty_label,human_answer_directly_found,human_evidence_ids,human_notes,num_required_sentences,suggested_answer_directly_found,blind_sufficient,blind_reason,story_name,source_index,attribute,fairytale_scope,fairytale_explicitness,full_context_numbered,removal_summary,selector_difficulty,selector_evidence_ids,selector_answer_directly_found,selector_reason,evidence_context,qa
EV218,high,Easy,"Full context:
[S0] when the young fellow returned home , he told what he had seen .
[S1] "" and now i must set out and try my luck , "" said he .
[S2] "" i do not know whether i will return , but i must make the venture . ""
[S3] "" o john , john by the ashes ! "" said his brothers , and laughed at him .
[S4] "" well , it makes no difference , even though i am worthless , "" said john by the ashes .
[S5] "" i must try my luck . ""
[S6] so the young fellow set out to wander to the place where the maidens lived .
[S7] they had told him it was farther south than south , and farther north than north , in the great hill of gold .
[S8] after he had gone a while , he met two poor lads who were quarreling with each other about a pair of old shoes and a bamboo cane , which their mother had left them .

QA:
Q: where did the maidens live ?
A: farther south than south and farther north than north in a great hill of gold .",[7],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,217,setting,local,explicit,"[S0] when the young fellow returned home , he told what he had seen .
[S1] "" and now i must set out and try my luck , "" said he .
[S2] "" i do not know whether i will return , but i must make the venture . ""
[S3] "" o john , john by the ashes ! "" said his brothers , and laughed at him .
[S4] "" well , it makes no difference , even though i am worthless , "" said john by the ashes .
[S5] "" i must try my luck . ""
[S6] so the young fellow set out to wander to the place where the maidens lived .
[S7] they had told him it was farther south than south , and farther north than north , in the great hill of gold .
[S8] after he had gone a while , he met two poor lads who were quarreling with each other about a pair of old shoes and a bamboo cane , which their mother had left them .",,Easy,[7],yes,,"[S7] they had told him it was farther south than south , and farther north than north , in the great hill of gold .","Q: where did the maidens live ?
A: farther south than south and farther north than north in a great hill of gold ."
EV219,high,Easy,"Full context:
[S0] at last , when she had sat there for well - nigh an hour , a curious change began to pass over the landscape .
[S1] first it turned grey , and then it turned a deep azure blue , as if the sky had descended on the earth .
[S2] "" the bull hath conquered , "" thought the princess .
[S3] "" oh ! ""
[S4] "" what a noble animal he is ! ""
[S5] and in her relief and delight she moved her position and crossed one leg over the other .
[S6] oh , woe - a - day !
[S7] in a moment a mystic spell fell upon her , which caused her to become invisible to the eyes of the prince of norroway , who , having vanquished the evil spirit , was loosed from the spell which had lain over him , and had transformed him into the likeness of a great black bull , and who returned in haste down the glen to present himself , in his rightful form , to the maiden whom he loved , and whom he hoped to win for his bride .
[S8] long , long he sought , but he could not find her , while all the time she was sitting patiently waiting on the stone ; but the spell was on her eyes also , and hindered her seeing him , as it hindered him seeing her .

QA:
Q: why did the youngest princess start crying ?
A: she became so wearied , and lonely , and frightened .",[8],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-black-bull-of-norroway,218,causal relationship,local,explicit,"[S0] at last , when she had sat there for well - nigh an hour , a curious change began to pass over the landscape .
[S1] first it turned grey , and then it turned a deep azure blue , as if the sky had descended on the earth .
[S2] "" the bull hath conquered , "" thought the princess .
[S3] "" oh ! ""
[S4] "" what a noble animal he is ! ""
[S5] and in her relief and delight she moved her position and crossed one leg over the other .
[S6] oh , woe - a - day !
[S7] in a moment a mystic spell fell upon her , which caused her to become invisible to the eyes of the prince of norroway , who , having vanquished the evil spirit , was loosed from the spell which had lain over him , and had transformed him into the likeness of a great black bull , and who returned in haste down the glen to present himself , in his rightful form , to the maiden whom he loved , and whom he hoped to win for his bride .
[S8] long , long he sought , but he could not find her , while all the time she was sitting patiently waiting on the stone ; but the spell was on her eyes also , and hindered her seeing him , as it hindered him seeing her .",,Easy,[8],yes,,"[S8] long , long he sought , but he could not find her , while all the time she was sitting patiently waiting on the stone ; but the spell was on her eyes also , and hindered her seeing him , as it hindered him seeing her .","Q: why did the youngest princess start crying ?
A: she became so wearied , and lonely , and frightened ."
EV220,high,Easy,"Full context:
[S0] maidwa 's pack for traveling was now ready , and he was taking his farewell smoke , when the young magician thus addressed him : "" my friend maidwa , you know for what cause you came thus far , and why you have risked so much and waited so long . ""
[S1] "" you have proved my friend indeed . ""
[S2] "" you have accomplished your object , and your noble perseverance shall not go unrewarded . ""
[S3] "" if you undertake other things with the same spirit , you will always succeed . ""
[S4] "" my destiny compels me to remain where i am , although i should feel happy to be allowed to go with you . ""
[S5] "" i have given you , of ordinary gifts , all you will need as long as you live ; but i see you are backward to speak of the red swan . ""
[S6] "" i vowed that whoever procured me my lost wampum - scalp should be rewarded by possessing the red swan . ""
[S7] he then spoke in a language which maidwa did not understand , the curtain of the lodge parted , and the red swan met his gaze .
[S8] it was a beautiful female that he beheld , so majestical and airy in her look , that he seemed to see a creature whose home should rather be in the free heaven , and among the rosy clouds , than in this dusky lodge .
[S9] "" take her , "" the young magician said ; "" she is my sister ; treat her well . ""
[S10] "" she is worthy of you , and what you have done for me merits more . ""
[S11] "" she is ready to go with you to your kindred and friends , and has been so ever since your arrival ; and my good wishes shall go with you both . ""
[S12] the red swan smiled kindly on maidwa , who advanced and greeted her .
[S13] hand in hand they took their way forth from the lodge , and , watched by the young magician , advanced across the prairie on their homeward course .
[S14] they traveled slowly , and looked with double joy on the beautiful country over which they had both so lately passed with hearts ill at ease .
[S15] after two or three days they reached the lodge of the third old man who had entertained him with the singing kettle ; but the kettle was not there .
[S16] the old man , nevertheless , received them very kindly , and said to maidwa , "" you see what your perseverance has secured you ; do so always , and you will succeed in whatever you undertake . ""
[S17] on the following morning , when they were about to start , he pulled from the side of the lodge a bag , which he presented to maidwa , saying , "" grandchild , i give you this ; it contains a present for you ; and i hope you will live happily till old age . ""
[S18] bidding him farewell , they again set forward ; and they soon came to the second old man 's lodge ; he also gave them a present and bestowed his blessing .
[S19] nor did maidwa see any thing here of the frisky little kettle which had been so lively on his former visit .

QA:
Q: what did maidwa notice was missing when he visited the old men's lodges ?
A: the kettle .",[15],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-red-swan,219,action,summary,explicit,"[S0] maidwa 's pack for traveling was now ready , and he was taking his farewell smoke , when the young magician thus addressed him : "" my friend maidwa , you know for what cause you came thus far , and why you have risked so much and waited so long . ""
[S1] "" you have proved my friend indeed . ""
[S2] "" you have accomplished your object , and your noble perseverance shall not go unrewarded . ""
[S3] "" if you undertake other things with the same spirit , you will always succeed . ""
[S4] "" my destiny compels me to remain where i am , although i should feel happy to be allowed to go with you . ""
[S5] "" i have given you , of ordinary gifts , all you will need as long as you live ; but i see you are backward to speak of the red swan . ""
[S6] "" i vowed that whoever procured me my lost wampum - scalp should be rewarded by possessing the red swan . ""
[S7] he then spoke in a language which maidwa did not understand , the curtain of the lodge parted , and the red swan met his gaze .
[S8] it was a beautiful female that he beheld , so majestical and airy in her look , that he seemed to see a creature whose home should rather be in the free heaven , and among the rosy clouds , than in this dusky lodge .
[S9] "" take her , "" the young magician said ; "" she is my sister ; treat her well . ""
[S10] "" she is worthy of you , and what you have done for me merits more . ""
[S11] "" she is ready to go with you to your kindred and friends , and has been so ever since your arrival ; and my good wishes shall go with you both . ""
[S12] the red swan smiled kindly on maidwa , who advanced and greeted her .
[S13] hand in hand they took their way forth from the lodge , and , watched by the young magician , advanced across the prairie on their homeward course .
[S14] they traveled slowly , and looked with double joy on the beautiful country over which they had both so lately passed with hearts ill at ease .
[S15] after two or three days they reached the lodge of the third old man who had entertained him with the singing kettle ; but the kettle was not there .
[S16] the old man , nevertheless , received them very kindly , and said to maidwa , "" you see what your perseverance has secured you ; do so always , and you will succeed in whatever you undertake . ""
[S17] on the following morning , when they were about to start , he pulled from the side of the lodge a bag , which he presented to maidwa , saying , "" grandchild , i give you this ; it contains a present for you ; and i hope you will live happily till old age . ""
[S18] bidding him farewell , they again set forward ; and they soon came to the second old man 's lodge ; he also gave them a present and bestowed his blessing .
[S19] nor did maidwa see any thing here of the frisky little kettle which had been so lively on his former visit .",,Easy,[15],yes,,[S15] after two or three days they reached the lodge of the third old man who had entertained him with the singing kettle ; but the kettle was not there .,"Q: what did maidwa notice was missing when he visited the old men's lodges ?
A: the kettle ."
EV221,high,Easy,"Full context:
[S0] long ago a poor widow woman lived down by the iron forge near enniscorthy , and she was so poor , she had no clothes to put on her son .
[S1] so , she used to fix him in the ash - hole , near the fire , and pile the warm ashes about him .
[S2] accordingly , as he grew up , she sunk the pit deeper .
[S3] at last , by hook or by crook , she got a goat - skin , and fastened it round his waist , and he felt quite grand , and took a walk down the street .
[S4] so says she to him next morning , "" tom , you thief , you never done any good yet , and six - foot high , and past nineteen . ""
[S5] "" take that rope and bring me a bresna from the wood . ""
[S6] "" never say't twice , mother , "" says tom ; "" here goes . ""
[S7] when he had it gathered and tied , what should come up but a big joiant , nine - foot high , and made a lick of a club at him .
[S8] well become tom , he jumped a - one side and picked up a ram - pike .
[S9] the first crack he gave the big fellow he made him kiss the clod .
[S10] "" if you have e'er a prayer , "" says tom , "" now 's the time to say it , before i make brishe of you . ""
[S11] "" i have no prayers , "" says the giant , "" but if you spare my life i 'll give you that club . ""
[S12] "" as long as you keep from sin you 'll win every battle you ever fight with it . ""
[S13] tom made no bones about letting him off .
[S14] as soon as he got the club in his hands he sat down on the bresna and gave it a tap with the kippeen , and says , "" bresna , i had a great trouble gathering you , and run the risk of my life for you . ""
[S15] "" the least you can do is to carry me home . ""
[S16] and , sure enough , the wind of the word was all it wanted .
[S17] it went off through the wood , groaning and cracking till it came to the widow 's door .

QA:
Q: why did the woman tell her son to take the rope and bring a bresna ?
A: he never done any good yet .",[4],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-adventures-of-gilla-na-chreck-an-gour,220,causal relationship,local,explicit,"[S0] long ago a poor widow woman lived down by the iron forge near enniscorthy , and she was so poor , she had no clothes to put on her son .
[S1] so , she used to fix him in the ash - hole , near the fire , and pile the warm ashes about him .
[S2] accordingly , as he grew up , she sunk the pit deeper .
[S3] at last , by hook or by crook , she got a goat - skin , and fastened it round his waist , and he felt quite grand , and took a walk down the street .
[S4] so says she to him next morning , "" tom , you thief , you never done any good yet , and six - foot high , and past nineteen . ""
[S5] "" take that rope and bring me a bresna from the wood . ""
[S6] "" never say't twice , mother , "" says tom ; "" here goes . ""
[S7] when he had it gathered and tied , what should come up but a big joiant , nine - foot high , and made a lick of a club at him .
[S8] well become tom , he jumped a - one side and picked up a ram - pike .
[S9] the first crack he gave the big fellow he made him kiss the clod .
[S10] "" if you have e'er a prayer , "" says tom , "" now 's the time to say it , before i make brishe of you . ""
[S11] "" i have no prayers , "" says the giant , "" but if you spare my life i 'll give you that club . ""
[S12] "" as long as you keep from sin you 'll win every battle you ever fight with it . ""
[S13] tom made no bones about letting him off .
[S14] as soon as he got the club in his hands he sat down on the bresna and gave it a tap with the kippeen , and says , "" bresna , i had a great trouble gathering you , and run the risk of my life for you . ""
[S15] "" the least you can do is to carry me home . ""
[S16] and , sure enough , the wind of the word was all it wanted .
[S17] it went off through the wood , groaning and cracking till it came to the widow 's door .",,Easy,[4],yes,,"[S4] so says she to him next morning , "" tom , you thief , you never done any good yet , and six - foot high , and past nineteen . ""","Q: why did the woman tell her son to take the rope and bring a bresna ?
A: he never done any good yet ."
EV222,high,Easy,"Full context:
[S0] "" there is one point , "" they added , "" of which we wish to speak . ""
[S1] "" you have thought our conduct very strange and rude in possessing ourselves of the choicest parts of your hunt . ""
[S2] "" _ that _ was the point of trial selected to put you to . ""
[S3] "" it is the wife 's peculiar privilege . ""
[S4] "" you love your wife . ""
[S5] "" for another to usurp what belongs to her , we know to be the severest test of her goodness of heart , and consequently of your temper and feelings . ""
[S6] "" we knew your manners and customs , but we came to prove you , not by complying with but by violating them . ""
[S7] "" pardon us . ""
[S8] "" we are the agents of him who sent us . ""
[S9] "" peace to your dwelling . ""
[S10] "" farewell ! ""
[S11] when they ceased , total darkness filled the lodge .
[S12] no object could be seen .
[S13] the inmates heard the lodge - door open and shut , but they never saw more of the two spirits .
[S14] the hunter found the success which they had promised .
[S15] he became celebrated in the chase , and never wanted for any thing .
[S16] he had many children , all of whom grew up to manhood ; and he who had lain in the lodge , a little child , while the jeebi dwelt there , led them in all good deeds , and health , peace , and long life were the rewards of the hunter 's hospitality .

QA:
Q: what did the guests want to test ?
A: the wife 's goodness of heart .",[5],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-two-jeebi,221,action,local,explicit,"[S0] "" there is one point , "" they added , "" of which we wish to speak . ""
[S1] "" you have thought our conduct very strange and rude in possessing ourselves of the choicest parts of your hunt . ""
[S2] "" _ that _ was the point of trial selected to put you to . ""
[S3] "" it is the wife 's peculiar privilege . ""
[S4] "" you love your wife . ""
[S5] "" for another to usurp what belongs to her , we know to be the severest test of her goodness of heart , and consequently of your temper and feelings . ""
[S6] "" we knew your manners and customs , but we came to prove you , not by complying with but by violating them . ""
[S7] "" pardon us . ""
[S8] "" we are the agents of him who sent us . ""
[S9] "" peace to your dwelling . ""
[S10] "" farewell ! ""
[S11] when they ceased , total darkness filled the lodge .
[S12] no object could be seen .
[S13] the inmates heard the lodge - door open and shut , but they never saw more of the two spirits .
[S14] the hunter found the success which they had promised .
[S15] he became celebrated in the chase , and never wanted for any thing .
[S16] he had many children , all of whom grew up to manhood ; and he who had lain in the lodge , a little child , while the jeebi dwelt there , led them in all good deeds , and health , peace , and long life were the rewards of the hunter 's hospitality .",,Easy,[5],yes,,"[S5] "" for another to usurp what belongs to her , we know to be the severest test of her goodness of heart , and consequently of your temper and feelings . ""","Q: what did the guests want to test ?
A: the wife 's goodness of heart ."
EV223,high,Easy,"Full context:
[S0] the good old man said : "" i am very sorry for that . ""
[S1] "" it is a great pity you did not ask me for the cakes if you wanted them . ""
[S2] "" i would have given you as many as ever you wanted . ""
[S3] "" now please give me the ashes of the mortar , as i wish to keep them in remembrance of my dog . ""
[S4] the neighbor consented at once , and the old man carried home a basket full of ashes .
[S5] not long after this the old man accidentally scattered some of the ashes made by the burning of the mortar on the trees of his garden .
[S6] a wonderful thing happened !

QA:
Q: what did the good old man ask for ?
A: the ashes of the mortar .",[3],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,story-of-old-man-who-made-withered-trees-to-flower,222,action,local,explicit,"[S0] the good old man said : "" i am very sorry for that . ""
[S1] "" it is a great pity you did not ask me for the cakes if you wanted them . ""
[S2] "" i would have given you as many as ever you wanted . ""
[S3] "" now please give me the ashes of the mortar , as i wish to keep them in remembrance of my dog . ""
[S4] the neighbor consented at once , and the old man carried home a basket full of ashes .
[S5] not long after this the old man accidentally scattered some of the ashes made by the burning of the mortar on the trees of his garden .
[S6] a wonderful thing happened !",,Easy,[3],yes,,"[S3] "" now please give me the ashes of the mortar , as i wish to keep them in remembrance of my dog . ""","Q: what did the good old man ask for ?
A: the ashes of the mortar ."
EV224,high,Easy,"Full context:
[S0] when the tempest was over , both the grain and the flowers , greatly refreshed by the rain , again stood erect in the pure , quiet air .
[S1] but the buckwheat had been burned as black as a cinder by the lightning and stood in the field like a dead , useless weed .
[S2] the old willow waved his branches to and fro in the wind , and large drops of water fell from his green leaves , as if he were shedding tears .
[S3] the sparrows asked : "" why are you weeping when all around seems blest ? ""
[S4] "" do you not smell the sweet perfume of flowers and bushes ? ""
[S5] "" the sun shines , and the clouds have passed from the sky . ""
[S6] "" why do you weep , old tree ? ""
[S7] then the willow told them of the buckwheat 's stubborn pride and of the punishment which followed .
[S8] i , who tell this tale , heard it from the sparrows .
[S9] they told it to me one evening when i had asked them for a story .

QA:
Q: what happened to the buckwheat ?
A: it was burned by the lightning .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,buckwheat,223,outcome resolution,local,explicit,"[S0] when the tempest was over , both the grain and the flowers , greatly refreshed by the rain , again stood erect in the pure , quiet air .
[S1] but the buckwheat had been burned as black as a cinder by the lightning and stood in the field like a dead , useless weed .
[S2] the old willow waved his branches to and fro in the wind , and large drops of water fell from his green leaves , as if he were shedding tears .
[S3] the sparrows asked : "" why are you weeping when all around seems blest ? ""
[S4] "" do you not smell the sweet perfume of flowers and bushes ? ""
[S5] "" the sun shines , and the clouds have passed from the sky . ""
[S6] "" why do you weep , old tree ? ""
[S7] then the willow told them of the buckwheat 's stubborn pride and of the punishment which followed .
[S8] i , who tell this tale , heard it from the sparrows .
[S9] they told it to me one evening when i had asked them for a story .",,Easy,[1],yes,,"[S1] but the buckwheat had been burned as black as a cinder by the lightning and stood in the field like a dead , useless weed .","Q: what happened to the buckwheat ?
A: it was burned by the lightning ."
EV225,high,Easy,"Full context:
[S0] he held out his hand to say "" good - bye , "" but as he did so the stranger pulled out a huge bag of gold and placed it in it .
[S1] "" you have done your part of the bargain -- we must do ours , "" he said .
[S2] "" men shall never say that we took away an honest man 's work without making reparation for it . ""
[S3] "" here is what will keep you in comfort to your life 's end . ""
[S4] then he vanished , and when the astonished seal catcher carried the bag into his cottage , and turned the gold out on the table , he found that what the stranger had said was true .
[S5] he would be a rich man for the remainder of his days .

QA:
Q: what did the seal catcher do after the stranger vanished ?
A: carried the bag into his cottage , and turned the gold out on the table .",[4],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-seal-catcher-and-the-merman,224,action,local,explicit,"[S0] he held out his hand to say "" good - bye , "" but as he did so the stranger pulled out a huge bag of gold and placed it in it .
[S1] "" you have done your part of the bargain -- we must do ours , "" he said .
[S2] "" men shall never say that we took away an honest man 's work without making reparation for it . ""
[S3] "" here is what will keep you in comfort to your life 's end . ""
[S4] then he vanished , and when the astonished seal catcher carried the bag into his cottage , and turned the gold out on the table , he found that what the stranger had said was true .
[S5] he would be a rich man for the remainder of his days .",,Easy,[4],yes,,"[S4] then he vanished , and when the astonished seal catcher carried the bag into his cottage , and turned the gold out on the table , he found that what the stranger had said was true .","Q: what did the seal catcher do after the stranger vanished ?
A: carried the bag into his cottage , and turned the gold out on the table ."
EV226,high,Easy,"Full context:
[S0] "" i am waited for in egypt , "" said the swallow .
[S1] "" my friends are flying up and down the nile , and talking to the large lotus - flowers . ""
[S2] "" soon they will go to sleep in the tomb of the great king . ""
[S3] "" the king is there himself in his painted coffin . ""
[S4] "" he is wrapped in yellow linen , and embalmed with spices . ""
[S5] "" round his neck is a chain of pale green jade , and his hands are like withered leaves . ""
[S6] "" swallow , swallow , little swallow , "" said the prince , "" will you not stay with me for one night , and be my messenger ? ""
[S7] "" the boy is so thirsty , and the mother so sad . ""
[S8] "" i do n't think i like boys , "" answered the swallow .
[S9] "" last summer , when i was staying on the river , there were two rude boys , the miller 's sons , who were always throwing stones at me . ""
[S10] "" they never hit me , of course ; we swallows fly far too well for that , and besides , i come of a family famous for its agility ; but still , it was a mark of disrespect . ""
[S11] but the happy prince looked so sad that the little swallow was sorry .
[S12] "" it is very cold here , "" he said ; "" but i will stay with you for one night , and be your messenger . ""

QA:
Q: why did the swallow choose to stay with the happy prince for the night ?
A: the happy prince looked so sad .",[11],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,happy-prince,225,causal relationship,summary,explicit,"[S0] "" i am waited for in egypt , "" said the swallow .
[S1] "" my friends are flying up and down the nile , and talking to the large lotus - flowers . ""
[S2] "" soon they will go to sleep in the tomb of the great king . ""
[S3] "" the king is there himself in his painted coffin . ""
[S4] "" he is wrapped in yellow linen , and embalmed with spices . ""
[S5] "" round his neck is a chain of pale green jade , and his hands are like withered leaves . ""
[S6] "" swallow , swallow , little swallow , "" said the prince , "" will you not stay with me for one night , and be my messenger ? ""
[S7] "" the boy is so thirsty , and the mother so sad . ""
[S8] "" i do n't think i like boys , "" answered the swallow .
[S9] "" last summer , when i was staying on the river , there were two rude boys , the miller 's sons , who were always throwing stones at me . ""
[S10] "" they never hit me , of course ; we swallows fly far too well for that , and besides , i come of a family famous for its agility ; but still , it was a mark of disrespect . ""
[S11] but the happy prince looked so sad that the little swallow was sorry .
[S12] "" it is very cold here , "" he said ; "" but i will stay with you for one night , and be your messenger . """,,Easy,[11],yes,,[S11] but the happy prince looked so sad that the little swallow was sorry .,"Q: why did the swallow choose to stay with the happy prince for the night ?
A: the happy prince looked so sad ."
EV227,high,Easy,"Full context:
[S0] long , long ago there lived a man called sentaro .
[S1] his surname meant "" millionaire , "" but although he was not so rich as all that , he was still very far removed from being poor .
[S2] he had inherited a small fortune from his father and lived on this .
[S3] he spent his time carelessly , without any serious thoughts of work , till he was about thirty - two years of age .
[S4] one day , without any reason whatsoever , the thought of death and sickness came to him .
[S5] the idea of falling ill or dying made him very wretched .

QA:
Q: what did sentaro's surname mean ?
A: "" millionaire "" .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,story-of-man-who-did-not-wish-to-die,226,character,local,explicit,"[S0] long , long ago there lived a man called sentaro .
[S1] his surname meant "" millionaire , "" but although he was not so rich as all that , he was still very far removed from being poor .
[S2] he had inherited a small fortune from his father and lived on this .
[S3] he spent his time carelessly , without any serious thoughts of work , till he was about thirty - two years of age .
[S4] one day , without any reason whatsoever , the thought of death and sickness came to him .
[S5] the idea of falling ill or dying made him very wretched .",,Easy,[1],yes,,"[S1] his surname meant "" millionaire , "" but although he was not so rich as all that , he was still very far removed from being poor .","Q: what did sentaro's surname mean ?
A: "" millionaire "" ."
EV228,high,Easy,"Full context:
[S0] "" where are you now , little man ? "" cried manabozho .
[S1] "" here , under your girdle , "" answered the shell - dwarf ; at which giant manabozho , thinking to crush him , slapped down his great hand with all his might ; but on unloosing his girdle he was disappointed at finding no dwarf there .
[S2] "" where are you now , little man ? "" he cried again , in a greater rage than ever .
[S3] "" in your right nostril ! ""
[S4] the dwarf replied ; whereupon the giant manabozho seized himself by the finger and thumb at the place , and gave it a violent tweak ; but as he immediately heard the voice of the dwarf at a distance upon the ground , he was satisfied that he had only pulled his own nose to no purpose .

QA:
Q: how did manabozho feel about pulling his nose to no purpose ?
A: satisfied .",[4],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,he-of-the-little-shell,227,feeling,local,explicit,"[S0] "" where are you now , little man ? "" cried manabozho .
[S1] "" here , under your girdle , "" answered the shell - dwarf ; at which giant manabozho , thinking to crush him , slapped down his great hand with all his might ; but on unloosing his girdle he was disappointed at finding no dwarf there .
[S2] "" where are you now , little man ? "" he cried again , in a greater rage than ever .
[S3] "" in your right nostril ! ""
[S4] the dwarf replied ; whereupon the giant manabozho seized himself by the finger and thumb at the place , and gave it a violent tweak ; but as he immediately heard the voice of the dwarf at a distance upon the ground , he was satisfied that he had only pulled his own nose to no purpose .",,Easy,[4],yes,,"[S4] the dwarf replied ; whereupon the giant manabozho seized himself by the finger and thumb at the place , and gave it a violent tweak ; but as he immediately heard the voice of the dwarf at a distance upon the ground , he was satisfied that he had only pulled his own nose to no purpose .","Q: how did manabozho feel about pulling his nose to no purpose ?
A: satisfied ."
EV229,high,Easy,"Full context:
[S0] there was once an old widow woman .
[S1] who lived in a little cottage with her only daughter , who was such a bonnie lassie that everyone liked to look at her .
[S2] one day the old woman took a notion into her head to bake a girdleful of cakes .
[S3] so she took down her bakeboard , and went to the chest and fetched a basinful of meal .
[S4] when she went to seek a jug of water to mix the meal with , she found that there was none in the house .

QA:
Q: what did the old widow woman do when she decided to bake cakes ?
A: took down her bakeboard , and went to the chest and fetched a basinful of meal .",[3],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-well-o-the-worlds-end,228,action,local,explicit,"[S0] there was once an old widow woman .
[S1] who lived in a little cottage with her only daughter , who was such a bonnie lassie that everyone liked to look at her .
[S2] one day the old woman took a notion into her head to bake a girdleful of cakes .
[S3] so she took down her bakeboard , and went to the chest and fetched a basinful of meal .
[S4] when she went to seek a jug of water to mix the meal with , she found that there was none in the house .",,Easy,[3],yes,,"[S3] so she took down her bakeboard , and went to the chest and fetched a basinful of meal .","Q: what did the old widow woman do when she decided to bake cakes ?
A: took down her bakeboard , and went to the chest and fetched a basinful of meal ."
EV230,high,Easy,"Full context:
[S0] once upon a time there was a little girl called lucie , who lived at a farm called little - town .
[S1] she was a good little girl -- only she was always losing her pocket - handkerchiefs !
[S2] one day little lucie came into the farm - yard crying -- oh , she did cry so !
[S3] "" i 've lost my pocket - handkin ! ""
[S4] "" three handkins and a pinny ! ""
[S5] "" have you seen them , tabby kitten ? ""
[S6] the kitten went on washing her white paws ; so lucie asked a speckled hen-- "" sally henny - penny , has you found three pocket - handkins ? ""
[S7] but the speckled hen ran into a barn , clucking-- "" i go barefoot , barefoot , barefoot ! ""
[S8] and then lucie asked cock robin sitting on a twig .

QA:
Q: what was inside the pocket-handkerchief ?
A: three handkins and a pinny .",[4],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-tale-of-mrs.-tiggy-winkle,229,action,local,explicit,"[S0] once upon a time there was a little girl called lucie , who lived at a farm called little - town .
[S1] she was a good little girl -- only she was always losing her pocket - handkerchiefs !
[S2] one day little lucie came into the farm - yard crying -- oh , she did cry so !
[S3] "" i 've lost my pocket - handkin ! ""
[S4] "" three handkins and a pinny ! ""
[S5] "" have you seen them , tabby kitten ? ""
[S6] the kitten went on washing her white paws ; so lucie asked a speckled hen-- "" sally henny - penny , has you found three pocket - handkins ? ""
[S7] but the speckled hen ran into a barn , clucking-- "" i go barefoot , barefoot , barefoot ! ""
[S8] and then lucie asked cock robin sitting on a twig .",,Easy,[4],yes,,"[S4] "" three handkins and a pinny ! ""","Q: what was inside the pocket-handkerchief ?
A: three handkins and a pinny ."
EV231,high,Easy,"Full context:
[S0] the next morning , before dawn , the giant went to the forest again .
[S1] "" well , now i must get under way , "" said the prince , "" and it is a way i wish i could find . ""
[S2] so he said farewell to the princess for the time being , and when he stepped out of the door , the wolf was standing there waiting for him .
[S3] he told him what had happened at the giant 's , and said that now he would go to the well in the church , if only he knew the way .
[S4] the wolf told him to climb on his back .
[S5] he would manage to find the way , said he .
[S6] and then they were off as though they had wings , over rock and wood , over hill and dale .
[S7] after they had been underway for many , many days , they at last reached the lake .
[S8] then the king 's son did not know how they were to get across .
[S9] but the wolf told him not to worry , and swam across with the prince to the island .
[S10] then they came to the church .
[S11] but the church - key hung high up in the tower , and at first the king 's son did not at all know how they were to get it down .

QA:
Q: how long did it take to reach the lake ?
A: many , many days .",[7],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,anent-giant-who-did-not-have-his-heart-about-him,230,action,local,explicit,"[S0] the next morning , before dawn , the giant went to the forest again .
[S1] "" well , now i must get under way , "" said the prince , "" and it is a way i wish i could find . ""
[S2] so he said farewell to the princess for the time being , and when he stepped out of the door , the wolf was standing there waiting for him .
[S3] he told him what had happened at the giant 's , and said that now he would go to the well in the church , if only he knew the way .
[S4] the wolf told him to climb on his back .
[S5] he would manage to find the way , said he .
[S6] and then they were off as though they had wings , over rock and wood , over hill and dale .
[S7] after they had been underway for many , many days , they at last reached the lake .
[S8] then the king 's son did not know how they were to get across .
[S9] but the wolf told him not to worry , and swam across with the prince to the island .
[S10] then they came to the church .
[S11] but the church - key hung high up in the tower , and at first the king 's son did not at all know how they were to get it down .",,Easy,[7],yes,,"[S7] after they had been underway for many , many days , they at last reached the lake .","Q: how long did it take to reach the lake ?
A: many , many days ."
