sample_id,annotation_priority,suggested_difficulty_label,full_context_qa,required_evidence_ids,human_valid,human_difficulty_label,human_answer_directly_found,human_evidence_ids,human_notes,num_required_sentences,suggested_answer_directly_found,blind_sufficient,blind_reason,story_name,source_index,attribute,fairytale_scope,fairytale_explicitness,full_context_numbered,removal_summary,selector_difficulty,selector_evidence_ids,selector_answer_directly_found,selector_reason,evidence_context,qa
EV392,high,Easy,"Full context:
[S0] ' i will , ' answered lasse ; and he went off to the shore .
[S1] then he opened the shells with a pin , split them carefully in two , and broke small little bits of sticks for the rowers ' seats .
[S2] then he took the peas which were in the shells and put them in the boats for cargo .
[S3] some of the shells got broken , some remained whole , and when all were ready lasse had twelve boats .
[S4] but they should not be boats , they should be large warships .
[S5] he had three liners , three frigates , three brigs and three schooners .
[S6] the largest liner was called hercules , and the smallest schooner the flea .
[S7] little lasse put all the twelve into the water , and they floated as splendidly and as proudly as any great ships over the waves of the ocean .
[S8] and now the ships must sail round the world .
[S9] the great island over there was asia ; that large stone africa ; the little island america ; the small stones were polynesia ; and the shore from which the ships sailed out was europe .
[S10] the whole fleet set off and sailed far away to other parts of the world .
[S11] the ships of the line steered a straight course to asia , the frigates sailed to africa , the brigs to america , and the schooners to polynesia .
[S12] but little lasse remained in europe , and threw small stones out into the great sea .
[S13] now , there was on the shore of europe a real boat , father 's own , a beautiful white - painted boat , and little lasse got into it .
[S14] father and mother had forbidden this , but little lasse forgot .
[S15] he thought he should very much like to travel to some other part of the world .

QA:
Q: where did little lasse go after he talked to the gardener ?
A: the shore .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,little-lasse,391,setting,local,explicit,"[S0] ' i will , ' answered lasse ; and he went off to the shore .
[S1] then he opened the shells with a pin , split them carefully in two , and broke small little bits of sticks for the rowers ' seats .
[S2] then he took the peas which were in the shells and put them in the boats for cargo .
[S3] some of the shells got broken , some remained whole , and when all were ready lasse had twelve boats .
[S4] but they should not be boats , they should be large warships .
[S5] he had three liners , three frigates , three brigs and three schooners .
[S6] the largest liner was called hercules , and the smallest schooner the flea .
[S7] little lasse put all the twelve into the water , and they floated as splendidly and as proudly as any great ships over the waves of the ocean .
[S8] and now the ships must sail round the world .
[S9] the great island over there was asia ; that large stone africa ; the little island america ; the small stones were polynesia ; and the shore from which the ships sailed out was europe .
[S10] the whole fleet set off and sailed far away to other parts of the world .
[S11] the ships of the line steered a straight course to asia , the frigates sailed to africa , the brigs to america , and the schooners to polynesia .
[S12] but little lasse remained in europe , and threw small stones out into the great sea .
[S13] now , there was on the shore of europe a real boat , father 's own , a beautiful white - painted boat , and little lasse got into it .
[S14] father and mother had forbidden this , but little lasse forgot .
[S15] he thought he should very much like to travel to some other part of the world .",,Easy,[0],yes,,"[S0] ' i will , ' answered lasse ; and he went off to the shore .","Q: where did little lasse go after he talked to the gardener ?
A: the shore ."
EV393,high,Easy,"Full context:
[S0] the stranger stopped also , and asked him his trade .
[S1] on hearing that he was a seal catcher , he immediately ordered a great number of seal skins .
[S2] the seal catcher was delighted , for such an order meant a large sum of money to him .
[S3] but his face fell when the horseman added that it was absolutely necessary that the skins should be delivered that evening .
[S4] "" i can not do it , "" he said in a disappointed voice , "" for the seals will not come back to the rocks again until to - morrow morning . ""
[S5] "" i can take you to a place where there are any number of seals , "" answered the stranger , "" if you will mount behind me on my horse and come with me . ""

QA:
Q: what did the stranger do when he met the seal catcher ?
A: asked him his trade .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-seal-catcher-and-the-merman,392,action,local,explicit,"[S0] the stranger stopped also , and asked him his trade .
[S1] on hearing that he was a seal catcher , he immediately ordered a great number of seal skins .
[S2] the seal catcher was delighted , for such an order meant a large sum of money to him .
[S3] but his face fell when the horseman added that it was absolutely necessary that the skins should be delivered that evening .
[S4] "" i can not do it , "" he said in a disappointed voice , "" for the seals will not come back to the rocks again until to - morrow morning . ""
[S5] "" i can take you to a place where there are any number of seals , "" answered the stranger , "" if you will mount behind me on my horse and come with me . """,,Easy,[0],yes,,"[S0] the stranger stopped also , and asked him his trade .","Q: what did the stranger do when he met the seal catcher ?
A: asked him his trade ."
EV394,high,Easy,"Full context:
[S0] it was not long after this that setanta received the name by which he is more generally known .
[S1] culain was chief of the black country of ulla , and of a people altogether given up to the making of weapons and armour , where the sound of the hammer and husky bellows were for ever heard .
[S2] one day conchubar and some of his knights , passing through the park to partake of an entertainment at the house of the armourer , paused awhile , looking at the boys at play .
[S3] then , as all were praising his little nephew , conchubar called to him , and the boy came up , flushed and shy , for there were with the king the chief warriors of the red branch .
[S4] but conchubar bade him come with them to the feast , and the knights around him laughed , and enumerated the good things which culain had prepared for them .
[S5] but when setanta 's brow fell , conchubar bade him finish his game , and after that proceed to culain 's house , which was to the west of emain macha , and more than a mile distant from the city .
[S6] then the king and his knights went on to the feast , and setanta returned joyfully to his game .
[S7] now , when they were seen afar upon the plain the smith left his workshop and put by his implements , and having washed from him the sweat and smoke , made himself ready to receive his guests ; but the evening fell as they were coming into the liss , and all his people came in also , and sat at the lower table , and the bridge was drawn up and the door was shut for the night , and the candles were lit in the high chamber .

QA:
Q: what was forever heard ?
A: the sound of the hammer and husky bellows .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-boyhood-of-cuchulain,393,action,local,explicit,"[S0] it was not long after this that setanta received the name by which he is more generally known .
[S1] culain was chief of the black country of ulla , and of a people altogether given up to the making of weapons and armour , where the sound of the hammer and husky bellows were for ever heard .
[S2] one day conchubar and some of his knights , passing through the park to partake of an entertainment at the house of the armourer , paused awhile , looking at the boys at play .
[S3] then , as all were praising his little nephew , conchubar called to him , and the boy came up , flushed and shy , for there were with the king the chief warriors of the red branch .
[S4] but conchubar bade him come with them to the feast , and the knights around him laughed , and enumerated the good things which culain had prepared for them .
[S5] but when setanta 's brow fell , conchubar bade him finish his game , and after that proceed to culain 's house , which was to the west of emain macha , and more than a mile distant from the city .
[S6] then the king and his knights went on to the feast , and setanta returned joyfully to his game .
[S7] now , when they were seen afar upon the plain the smith left his workshop and put by his implements , and having washed from him the sweat and smoke , made himself ready to receive his guests ; but the evening fell as they were coming into the liss , and all his people came in also , and sat at the lower table , and the bridge was drawn up and the door was shut for the night , and the candles were lit in the high chamber .",,Easy,[1],yes,,"[S1] culain was chief of the black country of ulla , and of a people altogether given up to the making of weapons and armour , where the sound of the hammer and husky bellows were for ever heard .","Q: what was forever heard ?
A: the sound of the hammer and husky bellows ."
EV395,high,Easy,"Full context:
[S0] a coupling was put between me and the cradle , and when everyone went to sleep i was watching till the person woke who attended in the daytime ; but i was there only two nights when , it was near the day , i saw the hand coming down through the chimney , and the hand was so big that it took round the child altogether , and thought to take him away .
[S1] i caught hold of the hand above the wrist , and , as i was fastened to the cradle , i did not let go my hold till i cut the hand from the wrist , and there was a howl from the person without .
[S2] i laid the hand in the cradle with the child , and , as i was tired , i fell asleep .
[S3] when i awoke i had neither child nor hand .
[S4] i began to howl , and the king heard me , and he cried out that something was wrong with me , and he sent servants to see what was the matter with me , and when the messenger came he saw me covered with blood , and he could not see the child .
[S5] he went to the king , and told him the child was not to be got .
[S6] the king came , and saw the cradle coloured with the blood , and he cried out , "" where was the child gone ? ""
[S7] and everyone said it was the dog had eaten it .
[S8] the king said , "" it is not : loose him , and he will get the pursuit himself . ""
[S9] when i was loosed , i found the scent of the blood till i came to a door of the room in which the child was .
[S10] i went to the king , and took hold of him , and went back again , and began to tear at the door .
[S11] the king followed me , and asked for the key .
[S12] the servant said it was in the room of the stranger woman .
[S13] the king caused search to be made for her , and she was not to be found .
[S14] "" i will break the door , "" said the king , "" as i ca n't get the key . ""
[S15] the king broke the door , and i went in , and went to the trunk , and the king asked for a key to unlock it .
[S16] he got no key , and he broke the lock .
[S17] when he opened the trunk the child and the hand were stretched side by side , and the child was asleep .
[S18] the king took the hand , and ordered a woman to come for the child , and he showed the hand to everyone in the house .
[S19] but the stranger woman was gone , and she did not see the king ; and here she is herself to say if i am telling lies of her .

QA:
Q: what did the wolf do when everyone went to sleep ?
A: watched till the person woke who attended in the daytime .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,morraha,394,action,local,explicit,"[S0] a coupling was put between me and the cradle , and when everyone went to sleep i was watching till the person woke who attended in the daytime ; but i was there only two nights when , it was near the day , i saw the hand coming down through the chimney , and the hand was so big that it took round the child altogether , and thought to take him away .
[S1] i caught hold of the hand above the wrist , and , as i was fastened to the cradle , i did not let go my hold till i cut the hand from the wrist , and there was a howl from the person without .
[S2] i laid the hand in the cradle with the child , and , as i was tired , i fell asleep .
[S3] when i awoke i had neither child nor hand .
[S4] i began to howl , and the king heard me , and he cried out that something was wrong with me , and he sent servants to see what was the matter with me , and when the messenger came he saw me covered with blood , and he could not see the child .
[S5] he went to the king , and told him the child was not to be got .
[S6] the king came , and saw the cradle coloured with the blood , and he cried out , "" where was the child gone ? ""
[S7] and everyone said it was the dog had eaten it .
[S8] the king said , "" it is not : loose him , and he will get the pursuit himself . ""
[S9] when i was loosed , i found the scent of the blood till i came to a door of the room in which the child was .
[S10] i went to the king , and took hold of him , and went back again , and began to tear at the door .
[S11] the king followed me , and asked for the key .
[S12] the servant said it was in the room of the stranger woman .
[S13] the king caused search to be made for her , and she was not to be found .
[S14] "" i will break the door , "" said the king , "" as i ca n't get the key . ""
[S15] the king broke the door , and i went in , and went to the trunk , and the king asked for a key to unlock it .
[S16] he got no key , and he broke the lock .
[S17] when he opened the trunk the child and the hand were stretched side by side , and the child was asleep .
[S18] the king took the hand , and ordered a woman to come for the child , and he showed the hand to everyone in the house .
[S19] but the stranger woman was gone , and she did not see the king ; and here she is herself to say if i am telling lies of her .",,Easy,[0],yes,,"[S0] a coupling was put between me and the cradle , and when everyone went to sleep i was watching till the person woke who attended in the daytime ; but i was there only two nights when , it was near the day , i saw the hand coming down through the chimney , and the hand was so big that it took round the child altogether , and thought to take him away .","Q: what did the wolf do when everyone went to sleep ?
A: watched till the person woke who attended in the daytime ."
EV396,high,Easy,"Full context:
[S0] the wily horse - dealer thought that he saw a chance of driving a good bargain .
[S1] the stranger looked a man of some consequence ; so he named a good round sum .
[S2] the old man tried to bargain with him ; but when he found that he had not much chance of succeeding .
[S3] no one ever did succeed in inducing canonbie dick to sell a horse for a less sum than he named for it at first .
[S4] he agreed to buy the animals , and , pulling a bag of gold from the pocket of his queerly cut breeches .
[S5] he began to count out the price .
[S6] as he did so , canonbie dick got another shock of surprise .
[S7] the gold that the stranger gave him was not the gold that was in use at the time , but was fashioned into unicorns , and bonnet - pieces , and other ancient coins .
[S8] it would be of no use to the horse - dealer in his everyday transactions .
[S9] but it was good , pure gold .
[S10] he took it gladly .
[S11] he knew that he was selling his horses at about half as much again as they were worth .
[S12] "" so , "" thought he to himself , "" surely i can not be the loser in the long run . ""

QA:
Q: how will canonbie dick feel when the stranger does not give him gold ?
A: surprised .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,canonbie-dick-and-thomas-of-ercildoune,395,prediction,local,explicit,"[S0] the wily horse - dealer thought that he saw a chance of driving a good bargain .
[S1] the stranger looked a man of some consequence ; so he named a good round sum .
[S2] the old man tried to bargain with him ; but when he found that he had not much chance of succeeding .
[S3] no one ever did succeed in inducing canonbie dick to sell a horse for a less sum than he named for it at first .
[S4] he agreed to buy the animals , and , pulling a bag of gold from the pocket of his queerly cut breeches .
[S5] he began to count out the price .
[S6] as he did so , canonbie dick got another shock of surprise .
[S7] the gold that the stranger gave him was not the gold that was in use at the time , but was fashioned into unicorns , and bonnet - pieces , and other ancient coins .
[S8] it would be of no use to the horse - dealer in his everyday transactions .
[S9] but it was good , pure gold .
[S10] he took it gladly .
[S11] he knew that he was selling his horses at about half as much again as they were worth .
[S12] "" so , "" thought he to himself , "" surely i can not be the loser in the long run . """,,Easy,[0],yes,,[S0] the wily horse - dealer thought that he saw a chance of driving a good bargain .,"Q: how will canonbie dick feel when the stranger does not give him gold ?
A: surprised ."
EV397,high,Easy,"Full context:
[S0] in spite of the child 's homeliness , the women at first took a great deal of pleasure in him .
[S1] but before long , he grew so greedy that he devoured everything they had .
[S2] when they cooked a dish of mush or a potful of porridge that was to do for all six of them , the child swallowed it all by himself .
[S3] so they did not want to keep him any longer .
[S4] "" i have not had a single full meal since the changling crawled out , "" said one of them .
[S5] when murmur goose - egg heard that , and the rest agreed , he said that he would gladly go his own gait , for "" if they had no need of him , then he had no need of them , "" and with that he went off .
[S6] finally he came to a farmstead that lay in a rocky section , and asked for work .
[S7] yes , they needed a workman , and the master told him to gather up the stones in the field .
[S8] then murmur goose - egg gathered up the stones in the field .
[S9] he picked up some that were so large that a number of horses could not have dragged them , and large and small , one and all , he put them in his pocket .
[S10] before long he had finished his work , and wanted to know what he was to do next .

QA:
Q: why did the women not want to keep the child any longer ?
A: when they booked a dish of mush or a potful of porridge that was for all six of them , the child swallowed it all by himself .",[2],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,murmur-goose-egg,396,causal relationship,local,explicit,"[S0] in spite of the child 's homeliness , the women at first took a great deal of pleasure in him .
[S1] but before long , he grew so greedy that he devoured everything they had .
[S2] when they cooked a dish of mush or a potful of porridge that was to do for all six of them , the child swallowed it all by himself .
[S3] so they did not want to keep him any longer .
[S4] "" i have not had a single full meal since the changling crawled out , "" said one of them .
[S5] when murmur goose - egg heard that , and the rest agreed , he said that he would gladly go his own gait , for "" if they had no need of him , then he had no need of them , "" and with that he went off .
[S6] finally he came to a farmstead that lay in a rocky section , and asked for work .
[S7] yes , they needed a workman , and the master told him to gather up the stones in the field .
[S8] then murmur goose - egg gathered up the stones in the field .
[S9] he picked up some that were so large that a number of horses could not have dragged them , and large and small , one and all , he put them in his pocket .
[S10] before long he had finished his work , and wanted to know what he was to do next .",,Easy,[2],yes,,"[S2] when they cooked a dish of mush or a potful of porridge that was to do for all six of them , the child swallowed it all by himself .","Q: why did the women not want to keep the child any longer ?
A: when they booked a dish of mush or a potful of porridge that was for all six of them , the child swallowed it all by himself ."
EV398,high,Easy,"Full context:
[S0] when the mouse had made up her fire and drawn water , she went to rest in her little room until it was time to lay the cloth .
[S1] the sausage stayed by the saucepans , looked to it that the victuals were well cooked , and just before dinner - time he stirred the broth or the stew three or four times well round himself , so as to enrich and season and flavour it .
[S2] then the bird used to come home and lay down his load , and they sat down to table , and after a good meal they would go to bed and sleep their fill till the next morning .
[S3] it really was a most satisfactory life .

QA:
Q: why did the sausage stir the broth ?
A: to enrish and season and flavour it .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-mouse-the-bird-and-the-sausage,397,causal relationship,local,explicit,"[S0] when the mouse had made up her fire and drawn water , she went to rest in her little room until it was time to lay the cloth .
[S1] the sausage stayed by the saucepans , looked to it that the victuals were well cooked , and just before dinner - time he stirred the broth or the stew three or four times well round himself , so as to enrich and season and flavour it .
[S2] then the bird used to come home and lay down his load , and they sat down to table , and after a good meal they would go to bed and sleep their fill till the next morning .
[S3] it really was a most satisfactory life .",,Easy,[1],yes,,"[S1] the sausage stayed by the saucepans , looked to it that the victuals were well cooked , and just before dinner - time he stirred the broth or the stew three or four times well round himself , so as to enrich and season and flavour it .","Q: why did the sausage stir the broth ?
A: to enrish and season and flavour it ."
EV399,high,Easy,"Full context:
[S0] but it was impossible for so many people to ride on the dragon .
[S1] several of them hung on to the creature 's beard so that when it tried to mount the hair was pulled out and they fell to the ground .
[S2] meanwhile the empress and a few of the courtiers were safely seated on the dragon 's back .
[S3] the dragon flew up so high in the heavens that in a short time the inmates of the palace , who had been left behind disappointed , could see them no more .
[S4] after some time a bow and an arrow dropped to the earth in the courtyard of the palace .
[S5] they were recognized as having belonged to the emperor kotei .
[S6] the courtiers took them up carefully and preserved them as sacred relics in the palace .

QA:
Q: what did the courtiers do with the bow and arrow ?
A: took them up carefully and preserved them as sacred relics in the palace .",[6],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,shinansha-or-south-pointing-carriage,398,action,local,explicit,"[S0] but it was impossible for so many people to ride on the dragon .
[S1] several of them hung on to the creature 's beard so that when it tried to mount the hair was pulled out and they fell to the ground .
[S2] meanwhile the empress and a few of the courtiers were safely seated on the dragon 's back .
[S3] the dragon flew up so high in the heavens that in a short time the inmates of the palace , who had been left behind disappointed , could see them no more .
[S4] after some time a bow and an arrow dropped to the earth in the courtyard of the palace .
[S5] they were recognized as having belonged to the emperor kotei .
[S6] the courtiers took them up carefully and preserved them as sacred relics in the palace .",,Easy,[6],yes,,[S6] the courtiers took them up carefully and preserved them as sacred relics in the palace .,"Q: what did the courtiers do with the bow and arrow ?
A: took them up carefully and preserved them as sacred relics in the palace ."
EV400,high,Easy,"Full context:
[S0] just as she was losing her hold of the great beast 's horns , however , and feeling that she must fall to the ground , he turned his massive head round a little , and , speaking in a wonderfully soft and gentle voice , said : "" eat out of my right ear , and drink out of my left ear , so wilt thou be refreshed for thy journey . ""
[S1] so the princess put a trembling hand into the bull 's right ear , and drew out some bread and meat , which , in spite of her terror , she was glad to swallow ; then she put her hand into his left ear , and found there a tiny flagon of wine , and when she had drunk that , her strength returned to her in a wonderful way .
[S2] long they went , and sore they rode , till , just as it seemed to the princess that they must be getting near the world 's end , they came in sight of a magnificent castle .
[S3] "" that 's where we maun bide this night , "" said the black bull of norroway , "" for that is the house of one of my brothers . ""

QA:
Q: what did the black bull tell the youngest princess to do after she was about to lose hold of his horns ?
A: ate out of his right ear , and drank out of his left ear .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-black-bull-of-norroway,399,action,local,explicit,"[S0] just as she was losing her hold of the great beast 's horns , however , and feeling that she must fall to the ground , he turned his massive head round a little , and , speaking in a wonderfully soft and gentle voice , said : "" eat out of my right ear , and drink out of my left ear , so wilt thou be refreshed for thy journey . ""
[S1] so the princess put a trembling hand into the bull 's right ear , and drew out some bread and meat , which , in spite of her terror , she was glad to swallow ; then she put her hand into his left ear , and found there a tiny flagon of wine , and when she had drunk that , her strength returned to her in a wonderful way .
[S2] long they went , and sore they rode , till , just as it seemed to the princess that they must be getting near the world 's end , they came in sight of a magnificent castle .
[S3] "" that 's where we maun bide this night , "" said the black bull of norroway , "" for that is the house of one of my brothers . """,,Easy,[0],yes,,"[S0] just as she was losing her hold of the great beast 's horns , however , and feeling that she must fall to the ground , he turned his massive head round a little , and , speaking in a wonderfully soft and gentle voice , said : "" eat out of my right ear , and drink out of my left ear , so wilt thou be refreshed for thy journey . ""","Q: what did the black bull tell the youngest princess to do after she was about to lose hold of his horns ?
A: ate out of his right ear , and drank out of his left ear ."
EV401,high,Easy,"Full context:
[S0] it was the eve of samhain , which we christians call all hallows ' eve .
[S1] the king of ireland , conn , the hundred - fighter , sat at supper in his palace at tara .
[S2] all his chiefs and mighty men were with him .
[S3] on his right hand was his only son , art the solitary , so called because he had no brothers .
[S4] the sons of morna , who kept the boy finn out of his rights and were at the time trying to kill him if they could , were here too .
[S5] chief amongst them was gaul mac morna , a huge and strong warrior , and captain of all the fians ever since that battle in which finn 's father had been killed .
[S6] and gaul 's men were with him .
[S7] the great long table was spread for supper .
[S8] a thousand wax candles shed their light through the chamber , and caused the vessels of gold , silver , and bronze to shine .
[S9] yet , though it was a great feast , none of these warriors seemed to care about eating or drinking ; every face was sad , and there was little conversation , and no music .
[S10] it seemed as if they were expecting some calamity .
[S11] conn 's sceptre , which was a plain staff of silver , lay beside him on the table , and there was a canopy of bright bronze over his head .
[S12] gaul mac morna , captain of the fians , sat at the other end of the long table .
[S13] every warrior wore a bright banqueting mantle of silk or satin , scarlet or crimson , blue , green , or purple , fastened on the breast either with a great brooch or with a pin of gold or silver .
[S14] yet , though their raiment was bright and gay , and though all the usual instruments of festivity were there , and a thousand tall candles shed their light over the scene , no one looked happy .

QA:
Q: who was the king's only son ?
A: art the solitary .",[3],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-coming-of-finn,400,character,local,explicit,"[S0] it was the eve of samhain , which we christians call all hallows ' eve .
[S1] the king of ireland , conn , the hundred - fighter , sat at supper in his palace at tara .
[S2] all his chiefs and mighty men were with him .
[S3] on his right hand was his only son , art the solitary , so called because he had no brothers .
[S4] the sons of morna , who kept the boy finn out of his rights and were at the time trying to kill him if they could , were here too .
[S5] chief amongst them was gaul mac morna , a huge and strong warrior , and captain of all the fians ever since that battle in which finn 's father had been killed .
[S6] and gaul 's men were with him .
[S7] the great long table was spread for supper .
[S8] a thousand wax candles shed their light through the chamber , and caused the vessels of gold , silver , and bronze to shine .
[S9] yet , though it was a great feast , none of these warriors seemed to care about eating or drinking ; every face was sad , and there was little conversation , and no music .
[S10] it seemed as if they were expecting some calamity .
[S11] conn 's sceptre , which was a plain staff of silver , lay beside him on the table , and there was a canopy of bright bronze over his head .
[S12] gaul mac morna , captain of the fians , sat at the other end of the long table .
[S13] every warrior wore a bright banqueting mantle of silk or satin , scarlet or crimson , blue , green , or purple , fastened on the breast either with a great brooch or with a pin of gold or silver .
[S14] yet , though their raiment was bright and gay , and though all the usual instruments of festivity were there , and a thousand tall candles shed their light over the scene , no one looked happy .",,Easy,[3],yes,,"[S3] on his right hand was his only son , art the solitary , so called because he had no brothers .","Q: who was the king's only son ?
A: art the solitary ."
EV402,high,Easy,"Full context:
[S0] one christmas the two women agreed that they would ride to christmas night mass , and whichever one of them woke up at the right time was to call the other , for in those days there was no such thing as a watch .
[S1] it was about midnight when one of the women thought she heard a voice from the window , calling : "" i am going to set out now . ""
[S2] she got up hurriedly and dressed herself , so that she might be able to ride with the other woman ; but since there was no time to eat , she took a piece of bread from the table along with her .
[S3] in those times it was customary to bake the bread in the shape of a cross .
[S4] it was a piece of this kind that the woman took and put in her pocket , in order to eat it underway .
[S5] she rode as fast as she could , to catch up with her friend , but could not overtake her .

QA:
Q: what did the two women agree ?
A: they would ride to christmas night mass .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,yuletide-specters,401,action,local,explicit,"[S0] one christmas the two women agreed that they would ride to christmas night mass , and whichever one of them woke up at the right time was to call the other , for in those days there was no such thing as a watch .
[S1] it was about midnight when one of the women thought she heard a voice from the window , calling : "" i am going to set out now . ""
[S2] she got up hurriedly and dressed herself , so that she might be able to ride with the other woman ; but since there was no time to eat , she took a piece of bread from the table along with her .
[S3] in those times it was customary to bake the bread in the shape of a cross .
[S4] it was a piece of this kind that the woman took and put in her pocket , in order to eat it underway .
[S5] she rode as fast as she could , to catch up with her friend , but could not overtake her .",,Easy,[0],yes,,"[S0] one christmas the two women agreed that they would ride to christmas night mass , and whichever one of them woke up at the right time was to call the other , for in those days there was no such thing as a watch .","Q: what did the two women agree ?
A: they would ride to christmas night mass ."
EV403,high,Easy,"Full context:
[S0] at the time of the seven empires there lived a man by the name of si - men bau , who was a governor on the yellow river .
[S1] in this district the river - god was held in high honor .
[S2] the sorcerers and witches who dwelt there said : "" every year the river - god looks for a bride , who must be selected from among the people . ""
[S3] "" if she be not found then wind and rain will not come at the proper seasons . ""
[S4] "" there will be scanty crops and floods ! ""
[S5] and then , when a girl came of age in some wealthy family , the sorcerers would say that she should be selected .
[S6] whereupon her parents , who wished to protect their daughter , would bribe them with large sums of money to look for some one else , till the sorcerers would give in .
[S7] they would order the rich folk to share the expense of buying some poor girl to be cast into the river .
[S8] the remainder of the money they would keep for themselves as their profit on the transaction .
[S9] but whoever would not pay , their daughter was chosen to be the bride of the river - god .
[S10] she was forced to accept the wedding gifts which the sorcerers brought her .
[S11] the people of the district chafed grievously under this custom .

QA:
Q: what happened when parents could not pay the sorcerers to bribe them ?
A: their daughter was chosen to be the bride of the river - god , and was forced to accept the wedding gifts which the sorcerers brought her .",[9],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,how-the-river-gods-wedding-was-broken-off,402,outcome resolution,local,explicit,"[S0] at the time of the seven empires there lived a man by the name of si - men bau , who was a governor on the yellow river .
[S1] in this district the river - god was held in high honor .
[S2] the sorcerers and witches who dwelt there said : "" every year the river - god looks for a bride , who must be selected from among the people . ""
[S3] "" if she be not found then wind and rain will not come at the proper seasons . ""
[S4] "" there will be scanty crops and floods ! ""
[S5] and then , when a girl came of age in some wealthy family , the sorcerers would say that she should be selected .
[S6] whereupon her parents , who wished to protect their daughter , would bribe them with large sums of money to look for some one else , till the sorcerers would give in .
[S7] they would order the rich folk to share the expense of buying some poor girl to be cast into the river .
[S8] the remainder of the money they would keep for themselves as their profit on the transaction .
[S9] but whoever would not pay , their daughter was chosen to be the bride of the river - god .
[S10] she was forced to accept the wedding gifts which the sorcerers brought her .
[S11] the people of the district chafed grievously under this custom .",,Easy,[9],yes,,"[S9] but whoever would not pay , their daughter was chosen to be the bride of the river - god .","Q: what happened when parents could not pay the sorcerers to bribe them ?
A: their daughter was chosen to be the bride of the river - god , and was forced to accept the wedding gifts which the sorcerers brought her ."
