sample_id,annotation_priority,suggested_difficulty_label,full_context_qa,required_evidence_ids,human_valid,human_difficulty_label,human_answer_directly_found,human_evidence_ids,human_notes,num_required_sentences,suggested_answer_directly_found,blind_sufficient,blind_reason,story_name,source_index,attribute,fairytale_scope,fairytale_explicitness,full_context_numbered,full_context_zh,removal_summary,selector_difficulty,selector_evidence_ids,selector_answer_directly_found,selector_reason,evidence_context_zh,qa_zh,evidence_context,qa
EV753,repair,Hard,"Full context:
[S0] a few hours later the farmer was aroused by the cries and groans of his wife .
[S1] ' oh , i feel so ill , i 'm sure i 'm going to die , ' wept she .
[S2] ' it was that onion , i know it was . '
[S3] ' i wish i had never eaten it . '
[S4] ' it must have been poisoned . '
[S5] ' if the man has poisoned you he shall pay for it , ' said her husband , and seizing a thick stick he ran downstairs and began to beat the poor man , who had been sound asleep , and had nothing to defend himself with .
[S6] luckily , the noise aroused the younger brother , who jumped up and snatched the stick from the farmer 's hand , saying : ' we are both going to evora to try a law - suit . '
[S7] ' come too , and accuse him there if he has attempted to rob you or murder you , but do n't kill him now , or you will get yourself into trouble . '
[S8] ' well , perhaps you are right , ' answered the farmer , ' but the sooner that fellow has his deserts , the better i shall be pleased , ' and without more words he went to the stables and brought out a horse for himself and also the black andalusian mare ridden by the rich man , while the poor brother , fearing more ill - treatment , started at once on foot .

QA:
Q: why did the elder brother fear more ill-treatment ?
A: he was accused by his brother and the farmer .","[6, 7, 8]",,,,,,3,no,no,"The evidence sentences do not explicitly state that the elder brother was accused by his brother and the farmer, making the target answer unsupported.",the-rich-brother-and-the-poor-brother,752,causal relationship,local,implicit,"[S0] a few hours later the farmer was aroused by the cries and groans of his wife .
[S1] ' oh , i feel so ill , i 'm sure i 'm going to die , ' wept she .
[S2] ' it was that onion , i know it was . '
[S3] ' i wish i had never eaten it . '
[S4] ' it must have been poisoned . '
[S5] ' if the man has poisoned you he shall pay for it , ' said her husband , and seizing a thick stick he ran downstairs and began to beat the poor man , who had been sound asleep , and had nothing to defend himself with .
[S6] luckily , the noise aroused the younger brother , who jumped up and snatched the stick from the farmer 's hand , saying : ' we are both going to evora to try a law - suit . '
[S7] ' come too , and accuse him there if he has attempted to rob you or murder you , but do n't kill him now , or you will get yourself into trouble . '
[S8] ' well , perhaps you are right , ' answered the farmer , ' but the sooner that fellow has his deserts , the better i shall be pleased , ' and without more words he went to the stables and brought out a horse for himself and also the black andalusian mare ridden by the rich man , while the poor brother , fearing more ill - treatment , started at once on foot .",,,Hard,"[6, 7, 8]",no,"S6 and S7 establish the accusation plan, and S8 links the poor brother's fear to this context, requiring inference about the accusation's role.",,,"[S6] luckily , the noise aroused the younger brother , who jumped up and snatched the stick from the farmer 's hand , saying : ' we are both going to evora to try a law - suit . '
[S7] ' come too , and accuse him there if he has attempted to rob you or murder you , but do n't kill him now , or you will get yourself into trouble . '
[S8] ' well , perhaps you are right , ' answered the farmer , ' but the sooner that fellow has his deserts , the better i shall be pleased , ' and without more words he went to the stables and brought out a horse for himself and also the black andalusian mare ridden by the rich man , while the poor brother , fearing more ill - treatment , started at once on foot .","Q: why did the elder brother fear more ill-treatment ?
A: he was accused by his brother and the farmer ."
EV754,high,Easy,"Full context:
[S0] and so it did , for very soon the poor brother reached the place , bespattered with mud from head to foot , but ready to do all he could to help with the mule and his master .
[S1] first they set about finding some stout logs of wood to lay down on the marsh so that they could reach the mule , for by this time his frantic struggles had broken his bridle , and he was deeper in than ever .
[S2] stepping cautiously along the wood , the poor man contrived to lay hold of the animal 's tale , and with a desperate effort the mule managed to regain his footing on dry ground , but at the cost of leaving his tail in the poor man 's hand .
[S3] when he saw this the muleteer 's anger knew no bounds , and forgetting that without the help given him he would have lost his mule altogether , he began to abuse the poor man , declaring that he had ruined his beast , and the law would make him pay for it .
[S4] then , jumping on the back of the mule , which was so glad to be out of the choking mud that he did not seem to mind the loss of his tail , the ungrateful wretch rode on , and that evening reached the inn at evora , where the rich man and the farmer had already arrived for the night .

QA:
Q: what will happen after the elder brother helps the muleteer ?
A: the muleteer will be mad at him .",[3],,,,,,1,yes,yes,"S3 directly states that the muleteer's anger knew no bounds and that he began to abuse the poor man, indicating that he will be mad at him after being helped.",the-rich-brother-and-the-poor-brother,753,prediction,local,implicit,"[S0] and so it did , for very soon the poor brother reached the place , bespattered with mud from head to foot , but ready to do all he could to help with the mule and his master .
[S1] first they set about finding some stout logs of wood to lay down on the marsh so that they could reach the mule , for by this time his frantic struggles had broken his bridle , and he was deeper in than ever .
[S2] stepping cautiously along the wood , the poor man contrived to lay hold of the animal 's tale , and with a desperate effort the mule managed to regain his footing on dry ground , but at the cost of leaving his tail in the poor man 's hand .
[S3] when he saw this the muleteer 's anger knew no bounds , and forgetting that without the help given him he would have lost his mule altogether , he began to abuse the poor man , declaring that he had ruined his beast , and the law would make him pay for it .
[S4] then , jumping on the back of the mule , which was so glad to be out of the choking mud that he did not seem to mind the loss of his tail , the ungrateful wretch rode on , and that evening reached the inn at evora , where the rich man and the farmer had already arrived for the night .",,,Easy,[3],yes,S3 explicitly states the muleteer's anger and abuse toward the poor man after the help.,,,"[S3] when he saw this the muleteer 's anger knew no bounds , and forgetting that without the help given him he would have lost his mule altogether , he began to abuse the poor man , declaring that he had ruined his beast , and the law would make him pay for it .","Q: what will happen after the elder brother helps the muleteer ?
A: the muleteer will be mad at him ."
EV755,high,Easy,"Full context:
[S0] and so it did , for very soon the poor brother reached the place , bespattered with mud from head to foot , but ready to do all he could to help with the mule and his master .
[S1] first they set about finding some stout logs of wood to lay down on the marsh so that they could reach the mule , for by this time his frantic struggles had broken his bridle , and he was deeper in than ever .
[S2] stepping cautiously along the wood , the poor man contrived to lay hold of the animal 's tale , and with a desperate effort the mule managed to regain his footing on dry ground , but at the cost of leaving his tail in the poor man 's hand .
[S3] when he saw this the muleteer 's anger knew no bounds , and forgetting that without the help given him he would have lost his mule altogether , he began to abuse the poor man , declaring that he had ruined his beast , and the law would make him pay for it .
[S4] then , jumping on the back of the mule , which was so glad to be out of the choking mud that he did not seem to mind the loss of his tail , the ungrateful wretch rode on , and that evening reached the inn at evora , where the rich man and the farmer had already arrived for the night .

QA:
Q: how did the muleteer feel after the elder brother ruined his mule ?
A: mad .",[3],,,,,,1,yes,yes,S3 directly states that the muleteer's anger knew no bounds after the incident with the mule.,the-rich-brother-and-the-poor-brother,754,feeling,local,implicit,"[S0] and so it did , for very soon the poor brother reached the place , bespattered with mud from head to foot , but ready to do all he could to help with the mule and his master .
[S1] first they set about finding some stout logs of wood to lay down on the marsh so that they could reach the mule , for by this time his frantic struggles had broken his bridle , and he was deeper in than ever .
[S2] stepping cautiously along the wood , the poor man contrived to lay hold of the animal 's tale , and with a desperate effort the mule managed to regain his footing on dry ground , but at the cost of leaving his tail in the poor man 's hand .
[S3] when he saw this the muleteer 's anger knew no bounds , and forgetting that without the help given him he would have lost his mule altogether , he began to abuse the poor man , declaring that he had ruined his beast , and the law would make him pay for it .
[S4] then , jumping on the back of the mule , which was so glad to be out of the choking mud that he did not seem to mind the loss of his tail , the ungrateful wretch rode on , and that evening reached the inn at evora , where the rich man and the farmer had already arrived for the night .",,,Easy,[3],yes,"S3 directly states the muleteer's anger and abuse, which justifies the answer 'mad'.",,,"[S3] when he saw this the muleteer 's anger knew no bounds , and forgetting that without the help given him he would have lost his mule altogether , he began to abuse the poor man , declaring that he had ruined his beast , and the law would make him pay for it .","Q: how did the muleteer feel after the elder brother ruined his mule ?
A: mad ."
EV756,high,Hard,"Full context:
[S0] it happened that an old sick man who lived near by had begged to be carried out and to be laid at the foot of the wall so that the beams of the rising sun might fall upon him , and he would be able to talk with his friends as they passed by to their work .
[S1] little did he guess that on top of the battlements , exactly over his head , stood a man who was taking his last look at the same sun , before going to his death that awaited him .
[S2] but so it was ; and as the steeple opposite was touched by the golden light , the poor man shut his eyes and sprang forward .
[S3] the wall was high , and he flew rapidly through the air , but it was not the ground he touched , only the body of the sick man , who rolled over and died without a groan .
[S4] as for the other , he was quite unhurt , and was slowly rising to his feet when his arms were suddenly seized and held .
[S5] ' you have killed our father , do you see ? '
[S6] ' do you see ? ' cried two young men , ' and you will come with us this instant before the judge , and answer for it . '
[S7] ' your father ? '
[S8] ' but i do n't know him . '
[S9] ' what do you mean ? ' asked the poor man , who was quite bewildered with his sudden rush through the air , and could not think why he should be accused of this fresh crime .
[S10] but he got no reply , and was only hurried through the streets to the court - house , where his brother , the muleteer , and the farmer had just arrived , all as angry as ever , all talking at once , till the judge entered and ordered them to be silent .
[S11] ' i will hear you one by one , ' he said , and motioned the younger brother to begin .
[S12] he did not take long to state his case .
[S13] the unfinished houses were his , left him with the rest of the property by his father , and his brother refused to give them up .
[S14] in answer , the poor man told , in a few words , how he had begged the houses from his brother , and produced the deed of gift which made him their owner .
[S15] the judge listened quietly and asked a few questions ; then he gave his verdict .

QA:
Q: how did the two young men feel after the elder brother landed on their father ?
A: mad .","[5, 6]",,,,,,2,no,yes,"The two young men's anger is implied by their accusatory statements and demand for immediate action, which supports the simple inference that they were mad.",the-rich-brother-and-the-poor-brother,755,feeling,summary,implicit,"[S0] it happened that an old sick man who lived near by had begged to be carried out and to be laid at the foot of the wall so that the beams of the rising sun might fall upon him , and he would be able to talk with his friends as they passed by to their work .
[S1] little did he guess that on top of the battlements , exactly over his head , stood a man who was taking his last look at the same sun , before going to his death that awaited him .
[S2] but so it was ; and as the steeple opposite was touched by the golden light , the poor man shut his eyes and sprang forward .
[S3] the wall was high , and he flew rapidly through the air , but it was not the ground he touched , only the body of the sick man , who rolled over and died without a groan .
[S4] as for the other , he was quite unhurt , and was slowly rising to his feet when his arms were suddenly seized and held .
[S5] ' you have killed our father , do you see ? '
[S6] ' do you see ? ' cried two young men , ' and you will come with us this instant before the judge , and answer for it . '
[S7] ' your father ? '
[S8] ' but i do n't know him . '
[S9] ' what do you mean ? ' asked the poor man , who was quite bewildered with his sudden rush through the air , and could not think why he should be accused of this fresh crime .
[S10] but he got no reply , and was only hurried through the streets to the court - house , where his brother , the muleteer , and the farmer had just arrived , all as angry as ever , all talking at once , till the judge entered and ordered them to be silent .
[S11] ' i will hear you one by one , ' he said , and motioned the younger brother to begin .
[S12] he did not take long to state his case .
[S13] the unfinished houses were his , left him with the rest of the property by his father , and his brother refused to give them up .
[S14] in answer , the poor man told , in a few words , how he had begged the houses from his brother , and produced the deed of gift which made him their owner .
[S15] the judge listened quietly and asked a few questions ; then he gave his verdict .",,,Hard,"[5, 6]",no,"S5 and S6 show the young men's accusation and intent to take the poor man to the judge, supporting the inference of anger.",,,"[S5] ' you have killed our father , do you see ? '
[S6] ' do you see ? ' cried two young men , ' and you will come with us this instant before the judge , and answer for it . '","Q: how did the two young men feel after the elder brother landed on their father ?
A: mad ."
EV757,high,Hard,"Full context:
[S0] it happened that an old sick man who lived near by had begged to be carried out and to be laid at the foot of the wall so that the beams of the rising sun might fall upon him , and he would be able to talk with his friends as they passed by to their work .
[S1] little did he guess that on top of the battlements , exactly over his head , stood a man who was taking his last look at the same sun , before going to his death that awaited him .
[S2] but so it was ; and as the steeple opposite was touched by the golden light , the poor man shut his eyes and sprang forward .
[S3] the wall was high , and he flew rapidly through the air , but it was not the ground he touched , only the body of the sick man , who rolled over and died without a groan .
[S4] as for the other , he was quite unhurt , and was slowly rising to his feet when his arms were suddenly seized and held .

QA:
Q: how did the elder brother fall on the old man ?
A: he jumped from the wall .","[2, 3]",,,,,,2,no,yes,"S2 and S3 together imply that the elder brother jumped from the wall, as the poor man 'sprang forward' and 'touched' the old man, indicating a jump.",the-rich-brother-and-the-poor-brother,756,action,local,implicit,"[S0] it happened that an old sick man who lived near by had begged to be carried out and to be laid at the foot of the wall so that the beams of the rising sun might fall upon him , and he would be able to talk with his friends as they passed by to their work .
[S1] little did he guess that on top of the battlements , exactly over his head , stood a man who was taking his last look at the same sun , before going to his death that awaited him .
[S2] but so it was ; and as the steeple opposite was touched by the golden light , the poor man shut his eyes and sprang forward .
[S3] the wall was high , and he flew rapidly through the air , but it was not the ground he touched , only the body of the sick man , who rolled over and died without a groan .
[S4] as for the other , he was quite unhurt , and was slowly rising to his feet when his arms were suddenly seized and held .",,,Medium,"[2, 3]",yes,"S2 states the man sprang forward, and S3 confirms he landed on the sick man, directly answering the question.",,,"[S2] but so it was ; and as the steeple opposite was touched by the golden light , the poor man shut his eyes and sprang forward .
[S3] the wall was high , and he flew rapidly through the air , but it was not the ground he touched , only the body of the sick man , who rolled over and died without a groan .","Q: how did the elder brother fall on the old man ?
A: he jumped from the wall ."
EV758,high,Easy,"Full context:
[S0] ' the houses shall remain the property of the man to whom they were given , and to whom they belong . and as you , ' he added , turning to the younger brother , ' brought this accusation knowing full well it was wicked and unjust , i order you , besides losing the houses , to pay a thousand pounds damages to your brother . '
[S1] the rich man heard the judge with rage in his heart , the poor man with surprise and gratitude .
[S2] but he was not safe yet , for now it was the turn of the farmer .
[S3] the judge could hardly conceal a smile at the story , and inquired if the wife was dead before the farmer left the house , and received for answer that he was in such a hurry for justice to be done that he had not waited to see .
[S4] then the poor man told his tale , and once more judgment was given in his favour , while twelve hundred pounds was ordered to be paid him .
[S5] as for the muleteer , he was informed very plainly that he had proved himself mean and ungrateful for the help that had been given him , and as a punishment he must pay to the poor man a fine of fifty pounds , and hand him over the mule till his tail had grown again .
[S6] lastly , there came the two sons of the sick man .

QA:
Q: why was the younger brother angry at the judge's verdict ?
A: he lost money .",[0],,,,,,1,yes,yes,"S0 directly states that the younger brother lost a thousand pounds as part of the judge's verdict, which explains his anger.",the-rich-brother-and-the-poor-brother,757,causal relationship,local,implicit,"[S0] ' the houses shall remain the property of the man to whom they were given , and to whom they belong . and as you , ' he added , turning to the younger brother , ' brought this accusation knowing full well it was wicked and unjust , i order you , besides losing the houses , to pay a thousand pounds damages to your brother . '
[S1] the rich man heard the judge with rage in his heart , the poor man with surprise and gratitude .
[S2] but he was not safe yet , for now it was the turn of the farmer .
[S3] the judge could hardly conceal a smile at the story , and inquired if the wife was dead before the farmer left the house , and received for answer that he was in such a hurry for justice to be done that he had not waited to see .
[S4] then the poor man told his tale , and once more judgment was given in his favour , while twelve hundred pounds was ordered to be paid him .
[S5] as for the muleteer , he was informed very plainly that he had proved himself mean and ungrateful for the help that had been given him , and as a punishment he must pay to the poor man a fine of fifty pounds , and hand him over the mule till his tail had grown again .
[S6] lastly , there came the two sons of the sick man .",,,Easy,[0],yes,"S0 explicitly states the younger brother must pay damages, directly explaining his anger over losing money.",,,"[S0] ' the houses shall remain the property of the man to whom they were given , and to whom they belong . and as you , ' he added , turning to the younger brother , ' brought this accusation knowing full well it was wicked and unjust , i order you , besides losing the houses , to pay a thousand pounds damages to your brother . '","Q: why was the younger brother angry at the judge's verdict ?
A: he lost money ."
EV759,high,Medium,"Full context:
[S0] ' the houses shall remain the property of the man to whom they were given , and to whom they belong . and as you , ' he added , turning to the younger brother , ' brought this accusation knowing full well it was wicked and unjust , i order you , besides losing the houses , to pay a thousand pounds damages to your brother . '
[S1] the rich man heard the judge with rage in his heart , the poor man with surprise and gratitude .
[S2] but he was not safe yet , for now it was the turn of the farmer .
[S3] the judge could hardly conceal a smile at the story , and inquired if the wife was dead before the farmer left the house , and received for answer that he was in such a hurry for justice to be done that he had not waited to see .
[S4] then the poor man told his tale , and once more judgment was given in his favour , while twelve hundred pounds was ordered to be paid him .
[S5] as for the muleteer , he was informed very plainly that he had proved himself mean and ungrateful for the help that had been given him , and as a punishment he must pay to the poor man a fine of fifty pounds , and hand him over the mule till his tail had grown again .
[S6] lastly , there came the two sons of the sick man .

QA:
Q: how was the muleteer ungrateful and mean to the elder brother ?
A: the muleteer did not appreciate his help .",[5],,,,,,1,no,yes,S5 implies the muleteer was ungrateful and mean by stating he must pay a fine and give up the mule as punishment for not appreciating the help he received.,the-rich-brother-and-the-poor-brother,758,action,local,implicit,"[S0] ' the houses shall remain the property of the man to whom they were given , and to whom they belong . and as you , ' he added , turning to the younger brother , ' brought this accusation knowing full well it was wicked and unjust , i order you , besides losing the houses , to pay a thousand pounds damages to your brother . '
[S1] the rich man heard the judge with rage in his heart , the poor man with surprise and gratitude .
[S2] but he was not safe yet , for now it was the turn of the farmer .
[S3] the judge could hardly conceal a smile at the story , and inquired if the wife was dead before the farmer left the house , and received for answer that he was in such a hurry for justice to be done that he had not waited to see .
[S4] then the poor man told his tale , and once more judgment was given in his favour , while twelve hundred pounds was ordered to be paid him .
[S5] as for the muleteer , he was informed very plainly that he had proved himself mean and ungrateful for the help that had been given him , and as a punishment he must pay to the poor man a fine of fifty pounds , and hand him over the mule till his tail had grown again .
[S6] lastly , there came the two sons of the sick man .",,,Easy,[5],yes,S5 directly states the muleteer proved himself mean and ungrateful for the help given to him.,,,"[S5] as for the muleteer , he was informed very plainly that he had proved himself mean and ungrateful for the help that had been given him , and as a punishment he must pay to the poor man a fine of fifty pounds , and hand him over the mule till his tail had grown again .","Q: how was the muleteer ungrateful and mean to the elder brother ?
A: the muleteer did not appreciate his help ."
EV760,repair,Medium,"Full context:
[S0] ' this is the wretch who killed our father , ' they said , ' and we demand that he should die also . '
[S1] ' how did you kill him ? ' asked the judge , turning to the accused , and the poor man told how he had leaped from the wall , not knowing that anyone was beneath .
[S2] ' well , this is my judgment , ' replied the judge , when they had all spoken : ' let the accused sit under the wall , and let the sons of the dead man jump from the top and fall on him and kill him , and if they will not to this , then they are condemned to pay eight hundred pounds for their false accusation . '
[S3] the young men looked at each other , and slowly shook their heads .
[S4] ' we will pay the fine , ' said they , and the judge nodded .
[S5] so the poor man rode the mule home , and brought back to his family enough money to keep them in comfort to the end of their days .

QA:
Q: how did the elder brother feel after the judge completed all of the verdicts ?
A: happy .",[4],,,,,,1,no,no,The evidence sentences do not provide any information about the elder brother's feelings after the judge completed the verdicts.,the-rich-brother-and-the-poor-brother,759,feeling,local,implicit,"[S0] ' this is the wretch who killed our father , ' they said , ' and we demand that he should die also . '
[S1] ' how did you kill him ? ' asked the judge , turning to the accused , and the poor man told how he had leaped from the wall , not knowing that anyone was beneath .
[S2] ' well , this is my judgment , ' replied the judge , when they had all spoken : ' let the accused sit under the wall , and let the sons of the dead man jump from the top and fall on him and kill him , and if they will not to this , then they are condemned to pay eight hundred pounds for their false accusation . '
[S3] the young men looked at each other , and slowly shook their heads .
[S4] ' we will pay the fine , ' said they , and the judge nodded .
[S5] so the poor man rode the mule home , and brought back to his family enough money to keep them in comfort to the end of their days .",,,Medium,[4],no,"S4 explicitly states the sons agreed to pay the fine, implying their relief/happiness at avoiding the judge's alternative punishment.",,,"[S4] ' we will pay the fine , ' said they , and the judge nodded .","Q: how did the elder brother feel after the judge completed all of the verdicts ?
A: happy ."
EV761,high,Easy,"Full context:
[S0] kotei in time grew to manhood and succeeded his father the emperor yuhi .
[S1] his early reign was greatly troubled by the rebel shiyu .
[S2] this rebel wanted to make himself king , and many were the battles which he fought to this end .
[S3] shiyu was a wicked magician , his head was made of iron , and there was no man that could conquer him .
[S4] at last kotei declared war against the rebel and led his army to battle , and the two armies met on a plain called takuroku .
[S5] the emperor boldly attacked the enemy , but the magician brought down a dense fog upon the battlefield .
[S6] while the royal army were wandering about in confusion , trying to find their way , shiyu retreated with his troops , laughing at having fooled the royal army .

QA:
Q: why did kotei declare war against shiyu ?
A: shiyu was a rebel .",[1],,,,,,1,yes,yes,"S1 directly states that Shiyu was a rebel, which justifies the target answer.",shinansha-or-south-pointing-carriage,760,causal relationship,local,implicit,"[S0] kotei in time grew to manhood and succeeded his father the emperor yuhi .
[S1] his early reign was greatly troubled by the rebel shiyu .
[S2] this rebel wanted to make himself king , and many were the battles which he fought to this end .
[S3] shiyu was a wicked magician , his head was made of iron , and there was no man that could conquer him .
[S4] at last kotei declared war against the rebel and led his army to battle , and the two armies met on a plain called takuroku .
[S5] the emperor boldly attacked the enemy , but the magician brought down a dense fog upon the battlefield .
[S6] while the royal army were wandering about in confusion , trying to find their way , shiyu retreated with his troops , laughing at having fooled the royal army .",,,Easy,[1],yes,"S1 directly identifies Shiyu as a rebel, which is the stated reason for Kotei's war declaration in S4.",,,[S1] his early reign was greatly troubled by the rebel shiyu .,"Q: why did kotei declare war against shiyu ?
A: shiyu was a rebel ."
EV762,high,Hard,"Full context:
[S0] kotei in time grew to manhood and succeeded his father the emperor yuhi .
[S1] his early reign was greatly troubled by the rebel shiyu .
[S2] this rebel wanted to make himself king , and many were the battles which he fought to this end .
[S3] shiyu was a wicked magician , his head was made of iron , and there was no man that could conquer him .
[S4] at last kotei declared war against the rebel and led his army to battle , and the two armies met on a plain called takuroku .
[S5] the emperor boldly attacked the enemy , but the magician brought down a dense fog upon the battlefield .
[S6] while the royal army were wandering about in confusion , trying to find their way , shiyu retreated with his troops , laughing at having fooled the royal army .

QA:
Q: why did the dense fog leave the royal army confused ?
A: the army could not see .","[5, 6]",,,,,,2,no,yes,"The evidence implies confusion due to the fog, but does not explicitly state that the army could not see.",shinansha-or-south-pointing-carriage,761,causal relationship,local,implicit,"[S0] kotei in time grew to manhood and succeeded his father the emperor yuhi .
[S1] his early reign was greatly troubled by the rebel shiyu .
[S2] this rebel wanted to make himself king , and many were the battles which he fought to this end .
[S3] shiyu was a wicked magician , his head was made of iron , and there was no man that could conquer him .
[S4] at last kotei declared war against the rebel and led his army to battle , and the two armies met on a plain called takuroku .
[S5] the emperor boldly attacked the enemy , but the magician brought down a dense fog upon the battlefield .
[S6] while the royal army were wandering about in confusion , trying to find their way , shiyu retreated with his troops , laughing at having fooled the royal army .",,,Hard,"[5, 6]",no,"S5 establishes the fog's presence, and S6 explains the army's confusion as a direct result of the fog obscuring their vision.",,,"[S5] the emperor boldly attacked the enemy , but the magician brought down a dense fog upon the battlefield .
[S6] while the royal army were wandering about in confusion , trying to find their way , shiyu retreated with his troops , laughing at having fooled the royal army .","Q: why did the dense fog leave the royal army confused ?
A: the army could not see ."
EV763,high,Medium,"Full context:
[S0] kotei in time grew to manhood and succeeded his father the emperor yuhi .
[S1] his early reign was greatly troubled by the rebel shiyu .
[S2] this rebel wanted to make himself king , and many were the battles which he fought to this end .
[S3] shiyu was a wicked magician , his head was made of iron , and there was no man that could conquer him .
[S4] at last kotei declared war against the rebel and led his army to battle , and the two armies met on a plain called takuroku .
[S5] the emperor boldly attacked the enemy , but the magician brought down a dense fog upon the battlefield .
[S6] while the royal army were wandering about in confusion , trying to find their way , shiyu retreated with his troops , laughing at having fooled the royal army .

QA:
Q: how did shiyu feel to fool the royal army ?
A: pleased .",[6],,,,,,1,no,yes,"S6 implies that Shiyu felt pleased by fooling the royal army through the use of 'laughing at having fooled', which supports the simple inference of his pleasure.",shinansha-or-south-pointing-carriage,762,feeling,local,implicit,"[S0] kotei in time grew to manhood and succeeded his father the emperor yuhi .
[S1] his early reign was greatly troubled by the rebel shiyu .
[S2] this rebel wanted to make himself king , and many were the battles which he fought to this end .
[S3] shiyu was a wicked magician , his head was made of iron , and there was no man that could conquer him .
[S4] at last kotei declared war against the rebel and led his army to battle , and the two armies met on a plain called takuroku .
[S5] the emperor boldly attacked the enemy , but the magician brought down a dense fog upon the battlefield .
[S6] while the royal army were wandering about in confusion , trying to find their way , shiyu retreated with his troops , laughing at having fooled the royal army .",,,Medium,[6],no,"S6 states Shiyu 'laughed' at fooling the army, which directly implies a positive emotional state (pleasure).",,,"[S6] while the royal army were wandering about in confusion , trying to find their way , shiyu retreated with his troops , laughing at having fooled the royal army .","Q: how did shiyu feel to fool the royal army ?
A: pleased ."
EV764,high,Easy,"Full context:
[S0] no matter however strong and brave the emperor 's soldiers were , the rebel with his magic could always escape in the end .
[S1] kotei returned to his palace , and thought and pondered deeply as to how he should conquer the magician , for he was determined not to give up yet .
[S2] after a long time he invented the shinansha with the figure of a man always pointing south , for there were no compasses in those days .
[S3] with this instrument to show him the way he need not fear the dense fogs raised up by the magician to confound his men .
[S4] kotei again declared war against shiyu .
[S5] he placed the shinansha in front of his army and led the way to the battlefield .

QA:
Q: how would the shinansha help kotei outsmart shiyu ?
A: show him and his army the way when shiyu used fog .",[3],,,,,,1,yes,yes,"S3 directly states that the instrument would show Kotei the way through the dense fogs raised by the magician, implying it would help him outsmart Shiyu.",shinansha-or-south-pointing-carriage,763,action,local,implicit,"[S0] no matter however strong and brave the emperor 's soldiers were , the rebel with his magic could always escape in the end .
[S1] kotei returned to his palace , and thought and pondered deeply as to how he should conquer the magician , for he was determined not to give up yet .
[S2] after a long time he invented the shinansha with the figure of a man always pointing south , for there were no compasses in those days .
[S3] with this instrument to show him the way he need not fear the dense fogs raised up by the magician to confound his men .
[S4] kotei again declared war against shiyu .
[S5] he placed the shinansha in front of his army and led the way to the battlefield .",,,Easy,[3],yes,S3 directly states that the shinansha was invented to show the way and eliminate confusion from fog.,,,[S3] with this instrument to show him the way he need not fear the dense fogs raised up by the magician to confound his men .,"Q: how would the shinansha help kotei outsmart shiyu ?
A: show him and his army the way when shiyu used fog ."
EV765,high,Easy,"Full context:
[S0] the battle began in earnest .
[S1] the rebel was being driven backward by the royal troops when he again resorted to magic .
[S2] upon his saying some strange words in a loud voice , immediately a dense fog came down upon the battlefield .
[S3] but this time no soldier minded the fog , not one was confused .
[S4] kotei by pointing to the shinansha could find his way and directed the army without a single mistake .
[S5] he closely pursued the rebel army and drove them backward till they came to a big river .
[S6] this river kotei and his men found was swollen by the floods and impossible to cross .

QA:
Q: why did no solider not mind the fog ?
A: kotei used the shinansha .",[4],,,,,,1,yes,yes,"S4 directly states that Kotei used the shinansha to find his way and direct the army without mistake, which justifies the target answer.",shinansha-or-south-pointing-carriage,764,causal relationship,local,implicit,"[S0] the battle began in earnest .
[S1] the rebel was being driven backward by the royal troops when he again resorted to magic .
[S2] upon his saying some strange words in a loud voice , immediately a dense fog came down upon the battlefield .
[S3] but this time no soldier minded the fog , not one was confused .
[S4] kotei by pointing to the shinansha could find his way and directed the army without a single mistake .
[S5] he closely pursued the rebel army and drove them backward till they came to a big river .
[S6] this river kotei and his men found was swollen by the floods and impossible to cross .",,,Medium,[4],no,"S4 explains that Kotei used the shinansha to direct the army, implying soldiers were unconfused by fog because of it.",,,[S4] kotei by pointing to the shinansha could find his way and directed the army without a single mistake .,"Q: why did no solider not mind the fog ?
A: kotei used the shinansha ."
EV766,high,Easy,"Full context:
[S0] one day he stepped forth from his tent and after walking about for a short time he came to a pond .
[S1] here he sat down on the bank and was lost in thought .
[S2] it was autumn .
[S3] the trees growing along the edge of the water were shedding their leaves , which floated hither and thither on the surface of the pond .
[S4] by and by , kotei 's attention was attracted to a spider on the brink of the water .
[S5] the little insect was trying to get on to one of the floating leaves near by .
[S6] it did so at last , and was soon floating over the water to the other side of the pond .

QA:
Q: why did the spider try to get on the floating leaf ?
A: it was trying to get to the other side of the pond .",[6],,,,,,1,yes,yes,"S6 directly states that the spider was floating over the water to the other side of the pond, which supports the target answer.",shinansha-or-south-pointing-carriage,765,causal relationship,local,implicit,"[S0] one day he stepped forth from his tent and after walking about for a short time he came to a pond .
[S1] here he sat down on the bank and was lost in thought .
[S2] it was autumn .
[S3] the trees growing along the edge of the water were shedding their leaves , which floated hither and thither on the surface of the pond .
[S4] by and by , kotei 's attention was attracted to a spider on the brink of the water .
[S5] the little insect was trying to get on to one of the floating leaves near by .
[S6] it did so at last , and was soon floating over the water to the other side of the pond .",,,Easy,[6],yes,S6 directly states the spider's goal was to reach the other side of the pond via the floating leaf.,,,"[S6] it did so at last , and was soon floating over the water to the other side of the pond .","Q: why did the spider try to get on the floating leaf ?
A: it was trying to get to the other side of the pond ."
